,layers,neurons,batch_size,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
262,1.0,16.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901441740358475,2.3602770416553267,0.9389847102673656,0.7909590194495565,1.0570609587439217,2.1931778954161256,0.9277720776174372,0.757488920336772,1.0654312313857854,2.2167484962460513,0.936467042869433,0.7876415723446202
263,3.0,46.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889320366545223,2.3592905272241174,0.9388914026451651,0.7910502396582607,1.0574118537940356,2.197661096478613,0.9275082897818729,0.756897469643398,1.068806823167165,2.2459671578058065,0.9334276929994704,0.7848425046842464
264,2.0,36.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0891213871342185,2.3596396966650284,0.9393464978101963,0.791017338566586,1.0575385560934971,2.2004942864097736,0.9279831781002572,0.756582871722417,1.0548029488316828,2.2086735996514166,0.9365669268283091,0.7884151252971632
265,2.0,36.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0891213871342185,2.3596396966650284,0.9393464978101963,0.791017338566586,1.0575385560934971,2.2004942864097736,0.9279831781002572,0.756582871722417,1.0548029488316828,2.2086735996514166,0.9365669268283091,0.7884151252971632
266,4.0,43.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879514642286658,2.3603000498350393,0.9389668815252222,0.7909591145077122,1.0572663765302783,2.199651571256067,0.9274841548386754,0.7567118767942776,1.059128238374825,2.2206320348586224,0.9351643677771203,0.7872695399941297
267,3.0,36.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889153306130297,2.359580987168474,0.9394341463904707,0.7910259093284506,1.0584561487799968,2.2029031337959424,0.9281729310098059,0.7562883800053299,1.064538738001179,2.2205764047927903,0.9368438787079465,0.7872748692018998
268,3.0,25.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883712371412624,2.362889746176889,0.938857381111055,0.7907311274665475,1.056784416869672,2.202199166469355,0.9272740632005572,0.7563254902064636,1.0528352444632678,2.2144960960683227,0.9364252694037427,0.7878573461056053
269,2.0,34.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087030613959372,2.3600022831883027,0.9395204578778067,0.7909884304086889,1.0563501947519274,2.200446295738659,0.9282973032548782,0.7564374617899199,1.053766234788066,2.2137295004880433,0.9380462611332079,0.7879307838602047
270,3.0,41.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0081739669265664,2.0725285023626103,0.9472233506827581,0.8164298472619493,0.9731686575687365,1.8977128913752015,0.9389179043254774,0.7913958996350366,0.9791969337275714,1.9226726502511025,0.9461316346267539,0.8158132320401914
271,2.0,37.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103410122739058,2.0727176032559385,0.9474250260616914,0.8164248127769539,0.9734605426553566,1.8957293191553433,0.939052365471314,0.7915294493779168,0.9739295912353101,1.9248202785564672,0.9456405592825868,0.8156074951372961
272,2.0,20.0,97.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099981994843412,2.071582552506122,0.9476446770133737,0.81652443172884,0.9743808217042512,1.8989674889103094,0.9392294491608152,0.7910012504857402,0.9692079290112193,1.9138038488582947,0.9466708384567388,0.8166628388955265
273,3.0,30.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0062689784485666,2.0753259224472727,0.9476072019353594,0.8161923272612499,0.9698679181733523,1.905145172201994,0.9390092437252477,0.7905856939527565,0.9687280176897817,1.913522784583586,0.9471675732216566,0.8166897640823704
274,4.0,25.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099759652051434,2.08924424093562,0.947497147636851,0.8149552780759444,0.9710222517714171,1.9101150140699574,0.939393616561204,0.7901746887091897,0.9679825276695029,1.9203633523942318,0.9470713254745003,0.8160344564428259
275,3.0,27.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0083319772006654,2.0704318723014445,0.9479609781235905,0.8166172884699987,0.9730559794217861,1.9013573064001597,0.9395405961200902,0.7909091020520773,0.9775864844928154,1.9149985380922923,0.9470948483301467,0.8165483909427262
276,2.0,44.0,106.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009035228743049,2.0734134461138005,0.9473785036775539,0.8163658673790983,0.971819547965235,1.8970875410667516,0.939020738555177,0.791270845187104,0.9720725226590926,1.9190803744308285,0.9460252692134813,0.8161573622138172
277,2.0,34.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103400602863286,2.0839167522123865,0.9472519006768656,0.8154300542360475,0.9734011069111543,1.9054155605762224,0.9390294656552375,0.790379482143154,0.9719297185739942,1.9096932405385123,0.9461573125319737,0.8170566239013467
278,2.0,44.0,108.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0101154789144497,2.073588589968729,0.9473472130256346,0.8163477266339458,0.9717377328505976,1.8973409340769243,0.938972167638509,0.7912227203471207,0.9742420302227537,1.9148448893944507,0.9464598702816224,0.8165631100666775
279,4.0,31.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007287262368671,2.079755213305373,0.9473859816050572,0.8158058303789524,0.9736349552208203,1.9037153930276032,0.9390209773201466,0.7908260069275141,0.9733750089897603,1.904575654832824,0.946272827456466,0.8175468745796225
280,2.0,23.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0125087214609285,2.0843753889012238,0.9472136601373116,0.815393190376007,0.9749398895963497,1.9096361848009655,0.9390288485537358,0.7901916755357835,0.9791195863713854,1.9215641100249297,0.9453719886513569,0.8159194271542611
281,3.0,28.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0078115333732403,2.0717408029768203,0.9470931223415409,0.8165054914340075,0.9729882261260943,1.8979020939058,0.938522635509861,0.7912157912272292,0.9748773554353906,1.9150764903970683,0.9464105522518939,0.8165409233256725
282,3.0,20.0,117.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0104303196407496,2.070439490495083,0.9475425824490785,0.8166284667180093,0.9735824475755467,1.8983254333102222,0.9391542112480511,0.7913081180483403,0.9673566266405262,1.9077891420366244,0.9473568332717861,0.8172390313168233
283,4.0,27.0,139.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0101444832539603,2.06798356872705,0.9472385705055977,0.81683388472558,0.9738895093103612,1.8948499575696163,0.9388294735620256,0.7916615787319401,0.9671397034836128,1.9066594641669743,0.947049891979301,0.8173472513591791
284,3.0,41.0,94.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0077601644329142,2.077313937178915,0.9472789662180658,0.8160105112070162,0.9715917508656113,1.9011450178687161,0.9389022940334704,0.7908499328756831,0.9714253248218659,1.9079960858236567,0.9466625927483342,0.8172192066694618
285,5.0,39.0,102.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085588455642953,2.07040106312238,0.9476813290723844,0.8166273301362809,0.9733282101217997,1.9029578622361707,0.939102725498991,0.7908598131392788,0.9750658126547525,1.9251017293609693,0.9461336004673835,0.8155805329219579
286,2.0,34.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009571055775669,2.0803323472018844,0.9475518160616208,0.8157439765853932,0.9729121286625431,1.9030807650842547,0.9393404608023224,0.7905555290022701,0.9754863722562795,1.9189115470027036,0.9458671790545253,0.8161735354185097
287,3.0,45.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0081312396787059,2.075153628955549,0.947099273754748,0.8162006770377278,0.9723552027439029,1.9006435255744554,0.9388950146162446,0.7911211312627796,0.9783121269247606,1.9198073606169406,0.9452259920114329,0.8160877189305709
288,2.0,38.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103252828269595,2.0733903417777007,0.9471832825387794,0.816345931218292,0.9725847762112372,1.898052623877404,0.9389110404706147,0.7913764950868882,0.9719942577980555,1.9133469512563759,0.9465025864244037,0.8167066084329853
289,2.0,41.0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094006661577082,2.0735528892482735,0.9475298289378415,0.8163511387742486,0.9715354377234686,1.8983062902180934,0.9393536399073963,0.7912561210838129,0.9646664424419455,1.9058116187051126,0.9472730819130694,0.8174284726296484
290,2.0,48.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0096883918710726,2.0751466679676036,0.9475107667706926,0.8162049982002358,0.9731944858524337,1.901236305063271,0.9393572872039632,0.7911165346074769,0.9769409854690713,1.9162416814555547,0.9454432279664258,0.8164293012172027
291,2.0,45.0,81.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914069767411959,2.0124103225990817,0.9488680971381399,0.8217878626643,0.9555117811050032,1.847385526180038,0.9406113241384111,0.7970598124795325,0.9470190423973938,1.8588844948435914,0.9492060785480558,0.8219239624222421
292,2.0,28.0,94.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0110328546527527,2.076341837599638,0.9476835549870652,0.8160998924326912,0.9729862984377406,1.9004954201694875,0.9393969576355716,0.790763613026628,0.9703689249370738,1.9076207371789689,0.9464687668494823,0.8172551640404235
293,2.0,41.0,44.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883294561336198,2.0167235615242767,0.9494434043301561,0.8213974884009179,0.955953113102441,1.8610107864081267,0.9412280856490793,0.795813190796074,0.9550178792713538,1.8765937568999,0.9472093667871531,0.8202274636757296
294,2.0,39.0,143.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883847093103348,2.0168807603005723,0.9489424883896738,0.8213705293403777,0.95484868473075,1.858756934065465,0.9405907565377858,0.7961497689198505,0.9495451482939864,1.873295279311415,0.9489868606484106,0.8205434487843396
295,2.0,40.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941521347625584,2.0093202103970556,0.9493332548998075,0.8220466896181703,0.9576735883860303,1.8468041116932452,0.9413393804824822,0.7975316249998493,0.9568580185320108,1.8633397573689257,0.947335329524742,0.8214971604885658
296,2.0,34.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911847470582429,2.008101914647922,0.9493793635834931,0.8221390397327375,0.9566120530098304,1.846875323975282,0.9412481976710666,0.7974600247012986,0.9541407086176741,1.8764852038165796,0.9472063452031573,0.8202378627634611
297,2.0,38.0,98.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902796236376795,2.012845081768151,0.949228223793045,0.821745892151155,0.9546085774193422,1.8514157560178237,0.9411420486067392,0.7969320613370325,0.9614416824571508,1.866512188882417,0.9483683004029044,0.8211932502483241
298,2.0,41.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888090806534754,2.005629380511399,0.9494976873504537,0.8223740868822098,0.9563518614714572,1.8542079043189243,0.9408779156880887,0.7966680421095467,0.9456723359506153,1.8548396664755766,0.9489857904305489,0.8223114458890504
299,2.0,15.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838114023195315,1.9490559901608804,0.9514461384094348,0.8273472090011371,0.9516871192140886,1.799267357925919,0.9439301297246201,0.8028444187831166,0.9670246602568363,1.8680111545672988,0.9471343860123533,0.8210496534458498
300,1.0,10.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285730646580744,10.177544297483959,0.4137523294155552,0.09896694317089474,2.168902168977479,8.86641286112866,0.4280055270156382,0.042571629654947526,2.406033523659267,9.791950589605145,0.3938834277815433,0.06195798287037091
301,4.0,31.0,193.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0907341473825387,2.3593557324251924,0.9388190153652158,0.7910439757106144,1.0568096342561248,2.1916836884272914,0.9277396291328295,0.7577006550535795,1.0552334671426291,2.2182350852080637,0.9371322262412957,0.7874991611982599
302,4.0,41.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875520707127897,2.3596715941374615,0.9388682477534187,0.7910193659489365,1.0566009744297036,2.1983891028422624,0.9273749844068045,0.7569726061173869,1.0702171931348972,2.2335106443291273,0.9353195067673877,0.7860358045197737
303,3.0,39.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879618995629312,2.360579290087492,0.9391918522425835,0.7909344612859572,1.0582023195705474,2.207114281239763,0.9276720859269221,0.7557272268705307,1.056833201317344,2.2056113462864877,0.9373220454087071,0.788708480772879
304,2.0,39.0,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910203430224512,2.3596571618211564,0.9390498950548662,0.7910175674132409,1.0592221474278274,2.1975715964935527,0.9274386315675823,0.7569649654494058,1.0624656726345245,2.214820427088098,0.9359247463643037,0.7878262760832208
305,2.0,25.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910907366645606,2.358684319491443,0.9390196408451719,0.7911075723133485,1.0589333310271214,2.1985990202725247,0.9277771935793997,0.7568332161074831,1.061357507338428,2.2132486318087405,0.9360341986703031,0.7879768497611485
306,4.0,47.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893435826807871,2.3577990204440575,0.9391033394345736,0.7911847705102322,1.0572639609543164,2.1977290088312484,0.9277003006608533,0.7570813963775502,1.0577951147660671,2.20949655225924,0.9374952832143632,0.7883362886938552
307,3.0,12.0,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875735527365498,2.3590957002364217,0.9393774821177541,0.7910711820358373,1.0588879874392998,2.2075373949484227,0.9277252678741112,0.7559513223819634,1.0625313523408468,2.2160583825504494,0.9368753573489427,0.7877076833443794
308,2.0,45.0,124.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0897321119590888,2.3587675247666717,0.9392131051578403,0.791093757689731,1.0586691870638463,2.199237154238493,0.927838874298468,0.7567321016715685,1.0627629986432257,2.215353115462021,0.9361538519777503,0.7877752459976209
309,1.0,16.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905095266071845,2.3617845252166676,0.9388397871978114,0.7908252591131457,1.0574127243867637,2.193621463747092,0.9276452068020918,0.7574315593222216,1.0696111104611772,2.232593107032254,0.9356217059011731,0.7861237020769432
310,2.0,43.0,166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893589148156522,2.357835809282702,0.9390455635873122,0.7911830535634662,1.0580727577851112,2.1991083576678156,0.9275177569337653,0.7568174456938719,1.0603215762592584,2.2121495873499595,0.9361653583805105,0.7880821352067393
311,2.0,14.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090230192096553,2.3580544178368767,0.9390992392501081,0.7911643058801606,1.0591102737262124,2.1992166118563325,0.9277486360127535,0.7567826879394057,1.0643150593432904,2.2215227955904173,0.9362418671426507,0.7871842075584738
312,3.0,16.0,176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0903810727813146,2.3587882440943426,0.9390818555959084,0.7910922114155781,1.0598154168252882,2.2003762231263755,0.9275249929186022,0.75656720709046,1.060372480797412,2.2165864023977364,0.9359724993591961,0.7876571004908303
313,2.0,35.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0894324319204007,2.359317499635627,0.9390263917759134,0.7910488897260737,1.0580052565707565,2.2031914176905776,0.9276367194815122,0.7564240133523552,1.0539123933812722,2.205887438443923,0.9367900089493608,0.7886820319012365
314,1.0,16.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904685145680877,2.3618908887081265,0.9388322189527014,0.7908167020562796,1.057477860128647,2.1937510269633353,0.9276394955559741,0.7574190977919674,1.066871317972742,2.226650097295645,0.9357768785054035,0.7866930261140832
315,1.0,16.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090559243846266,2.36005453109722,0.9389067984049597,0.7909804575321335,1.0574659773094839,2.1924691762188164,0.9276847906708424,0.7575671189809454,1.0642868751143117,2.2180812728545987,0.9365872164156723,0.7875138959999711
316,1.0,16.0,103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904956512787143,2.3605071548839156,0.9388173429876422,0.7909389952169761,1.0570573141690875,2.192617119350236,0.9275836253161165,0.7575439067439966,1.0705717243100787,2.2333231916419503,0.93608929337348,0.7860537619732133
317,1.0,16.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904437499166604,2.3616348423392246,0.9388373648021224,0.7908368177057148,1.0572648435273444,2.1934248650428563,0.927690661282405,0.7574384816449946,1.0676174096300688,2.2312196926650834,0.9361871348256225,0.7862552714074404
318,2.0,9.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0938135555834774,2.3612741432777704,0.9388058495844667,0.7908738325440667,1.0593510296617958,2.196182864244324,0.927533222157702,0.7570287236616301,1.0584886811138206,2.2149952286246526,0.9366377935212813,0.7878095305753214
319,1.0,16.0,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090179971699492,2.3619827542802603,0.9388593446295033,0.7908095123311378,1.0568723945884178,2.1934090322552366,0.9276763001515315,0.7574469233058726,1.073831517533565,2.238351150925541,0.9352966947368491,0.7855720972604203
320,1.0,16.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0896477233342394,2.360506862036127,0.9389367606593995,0.7909408866466123,1.0568661800960553,2.193302475287847,0.9277301586218789,0.7574835929622048,1.0673158793400714,2.2207954860518977,0.9363593141779577,0.7872538818179942
321,2.0,14.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895533268591437,2.3572582558606294,0.9389528394316992,0.7912338250406203,1.0584161565540446,2.1969092488764597,0.9276315410901044,0.7570175174766949,1.0625484977560025,2.2185599321858906,0.9363972185310667,0.7874680417485087
322,2.0,14.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899870555578397,2.3574638620132626,0.9390599088884286,0.7912169471370405,1.0589405598701638,2.199088356722271,0.9276552202631685,0.7568408252536059,1.0604565452585326,2.2150065039474414,0.9363660630121168,0.7878084504303151
323,1.0,16.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905568162605808,2.3604899789353766,0.9388877148738978,0.7909413541163626,1.0573857113551295,2.1923446930092725,0.92766792813966,0.7575728631730811,1.0659215400101274,2.222103145246532,0.9364296178605194,0.7871286116527265
324,1.0,16.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904080757627503,2.360184997325983,0.9388230452556448,0.7909700438258055,1.0580844645757483,2.1940916125064334,0.927534566939647,0.7574121010653281,1.0695965366493048,2.226152386004378,0.936209063654837,0.7867407054910711
325,2.0,15.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087157615404829,2.3642601672046055,0.938935480068549,0.7906071747665622,1.0582678023265375,2.2083652565936447,0.9276718611129268,0.7558552118563298,1.0645740804694697,2.212294115326369,0.9357796312729992,0.7880682898228923
326,1.0,16.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905116776512467,2.3598153289700843,0.9389247375972407,0.7910038557600051,1.057222195876212,2.1921035273612293,0.9276958247789379,0.7575941147476206,1.0655255588459416,2.219741966097643,0.9365382579272965,0.7873548061408788
327,3.0,30.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088463519542012,2.3591720587387877,0.9388252012508178,0.7910608703359501,1.0553439769391204,2.1939685629429286,0.9275351246131605,0.7572851598247033,1.059839229156476,2.2166716942234763,0.9364950887165499,0.7876489297677931
328,2.0,14.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089904693013777,2.357515533288715,0.938969629441643,0.7912111978528388,1.0588238476246024,2.1967589961261824,0.9276467096136962,0.7570296218850807,1.0632493055101682,2.2194820642958057,0.9364008504190453,0.7873797040208488
329,2.0,30.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0881297586139513,2.360142203883091,0.9390661184592763,0.7909750451504337,1.0574327411439186,2.201354469880615,0.9276892992098235,0.7567217481927859,1.0611286010536447,2.2185683974227604,0.9356677872705808,0.7874672308020282
330,1.0,16.0,149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904839867000273,2.361746153493608,0.9388469257907937,0.790828479257548,1.057454006586931,2.1936950768827526,0.9276504550251097,0.7574280740991541,1.069286571153992,2.2318689509321743,0.9356321854693876,0.7861930742457077
331,1.0,16.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905121709057763,2.3597738738215703,0.9389139280239887,0.7910061853859481,1.0573028824646082,2.19231405939619,0.9276866375948765,0.7575818103788936,1.072455230486694,2.2331553875237047,0.9360016796914027,0.7860698371476253
332,1.0,16.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901441740358475,2.3602770416553267,0.9389847102673656,0.7909590194495565,1.0570609587439217,2.1931778954161256,0.9277720776174372,0.757488920336772,1.0654312313857854,2.2167484962460513,0.936467042869433,0.7876415723446202
333,2.0,25.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906032128771692,2.3605715739765873,0.9390039239102127,0.7909366861707365,1.0572568638302196,2.1982213067970027,0.927849665766723,0.7568643598209924,1.0589339710105863,2.212002389201905,0.9364836496398196,0.7880962363857082
334,2.0,43.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0892004030285516,2.357871867958501,0.9388096057733742,0.7911769928614953,1.0578081588248591,2.1989462267210413,0.9272296567674252,0.7568023581785899,1.0562100010028155,2.214758272729679,0.9359731484806572,0.7878322303003311
335,2.0,43.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886541236736482,2.3596571879990096,0.9386600271951203,0.7910225020568762,1.0582950355408807,2.1995873791111853,0.9270709959588821,0.7567548806801633,1.0597969764868809,2.213138727617641,0.9363935261469082,0.7879873782813004
336,3.0,36.0,163.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0881325766001242,2.359214397729284,0.9395338110993092,0.7910577103722001,1.057967090389434,2.199873251393418,0.9283164706912596,0.7566376095163849,1.0610704864793596,2.217938066172365,0.9361287698841674,0.7875276148074589
337,1.0,16.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904684919077958,2.3622312897571582,0.9388528553087724,0.7907813228472997,1.0573923568108723,2.1940892072193714,0.9276589612386846,0.7573970762976381,1.0677233146511083,2.228512600742203,0.9357202675665882,0.7865146033908543
338,2.0,9.0,189.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0920339672045585,2.361436855886567,0.9387788175863876,0.7908581474490224,1.0583840232792237,2.1961117226608255,0.9274781061653665,0.7570984538358484,1.0608294887285132,2.2209439347487394,0.9365369894837717,0.7872396608398805
339,2.0,25.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0902010966446136,2.3586868382907653,0.9391166643155038,0.7911079180703688,1.0575355579000054,2.199594966106552,0.9277670715004336,0.756714043166591,1.0579179797485794,2.2150395642653913,0.9360577479215282,0.7878052833425063
340,2.0,21.0,176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906096617521446,2.3625160526626,0.9389664128703576,0.7907670870195114,1.0579039265581,2.196024345228902,0.9276458282052448,0.7570919679171553,1.0638957070463466,2.220772952546708,0.9356578770200437,0.787256040466005
341,1.0,16.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905457102079679,2.3615397302781407,0.9388368542098303,0.7908456236399761,1.0575800146510035,2.1939544399933597,0.9276747846262441,0.7573927033227699,1.0666202079022422,2.228815750196181,0.9362585920245101,0.7864855625043936
342,4.0,25.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883582034956414,2.361131279010488,0.9387900443442878,0.790888043536955,1.0570339925466068,2.199144859936435,0.9276260008681961,0.7568078753396841,1.0619734214748222,2.2146478399335066,0.9362640170246154,0.7878428094593997
343,1.0,16.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901441740358475,2.3602770416553267,0.9389847102673656,0.7909590194495565,1.0570609587439217,2.1931778954161256,0.9277720776174372,0.757488920336772,1.0654312313857854,2.2167484962460513,0.936467042869433,0.7876415723446202
344,1.0,16.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904820384446046,2.3618164398402377,0.9388525368404544,0.790821245421031,1.057416421250712,2.193724564918141,0.9276496110984026,0.7574201586756864,1.0688117128409613,2.2309543340152977,0.9356638353803833,0.7862806920384812
345,3.0,23.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0896317622926137,2.3592961186893167,0.9391397987550523,0.7910526159489134,1.0580071877038002,2.1959883352178693,0.9278686094116241,0.7571150230416993,1.0588066564860423,2.209422893216162,0.9363428424338375,0.7883433450282102
