,layers,neurons,batch_size,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
196,3.0,42.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8288837031182943,1.2890394716119973,0.9688196995447735,0.8857731805773681,0.8311230755676082,1.303960567339263,0.9604576090141235,0.8553899062674702,0.8976137796397127,1.791570989977005,0.9537399076225046,0.8283724116160267
197,3.0,45.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366960844544269,1.3015947463139326,0.968882947512137,0.8846147210393414,0.8315651350866327,1.2888515147277395,0.961306574640161,0.8568346720910252,0.8780589361290911,2.0087378125127118,0.948775511639272,0.807568425484675
198,3.0,45.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299880984361562,1.2814073365260865,0.9689638448863152,0.8864101033720397,0.8299563839712136,1.283939643950641,0.9607338959325525,0.8572233495856931,0.881215284673176,1.8710987902900043,0.9511341309188269,0.8207538664098569
199,4.0,46.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319621426722995,1.3086485133375632,0.9682909833006721,0.8839695955599784,0.8299602729953658,1.307484039929317,0.9604922474249071,0.8541384238448076,0.9068170076929106,1.9043279903645036,0.9500576779588003,0.8175706001565961
200,2.0,33.0,93.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307663432528603,10.663128594492825,0.2921983721790105,0.0558980775850572,2.20809262580588,9.482590161418882,0.2603802978795292,-0.020434352680501217,2.196417971957075,9.370596072005323,0.3661484772291601,0.1023225903098327
201,2.0,34.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905442080928882,2.3580836654989437,0.938789520175161,0.7911614933259796,1.0579584917641116,2.197137849886811,0.9273286333742241,0.7568941149219698,1.0622848782228311,2.2115473440192623,0.9365650574749814,0.7881398284664796
202,2.0,34.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090347788260213,2.3581440734316104,0.938760902191438,0.7911564987031312,1.0580875531426952,2.19729148140313,0.9273009761992244,0.7568687316248326,1.062348970283825,2.2125241644299884,0.9366074168277922,0.7880462517495562
203,2.0,25.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910600485596031,2.3583305533630403,0.9390695001889968,0.7911389515941587,1.0591400220637897,2.2001752829795014,0.9277026022154881,0.7566574162417687,1.0576283825457395,2.215292631236545,0.9360300057988126,0.7877810402205748
204,3.0,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875304472457692,2.358278061336774,0.939308125398012,0.7911410164900635,1.0559914123753198,2.1961618754506684,0.9279505062401672,0.7570516815421964,1.065658176489298,2.2140486435264766,0.9369285047659189,0.7879002108322073
205,2.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879029524327106,2.359566323068751,0.9394852248242247,0.7910255619040347,1.058067354427224,2.2031798578414183,0.9281674629842244,0.7562223525526579,1.061612113369562,2.2123892361852002,0.9374976167072453,0.7880591775054361
206,2.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859077495677756,2.3598383320929615,0.939670808718843,0.7910049335159074,1.0558152558678504,2.2020619451417893,0.9284282901916667,0.7564214377180574,1.0652653855847656,2.218219378018802,0.9354722645635519,0.7875006659039223
207,5.0,37.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909714846246894,2.3624399357259938,0.9380899084574519,0.7907712191353717,1.0582690880257515,2.195842575290422,0.9268041157717746,0.7572983221156087,1.058149748927952,2.2043982958925072,0.9370798546667306,0.7888246876744598
208,3.0,40.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889688183341324,2.3614471383980646,0.9390901928521883,0.7908605677678167,1.0582171252530936,2.202028207985101,0.9276454063074938,0.7566817974887939,1.0620184602170444,2.2092298290251415,0.9362152813775693,0.7883618400483314
209,3.0,40.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883093186566681,2.3595489485690937,0.9394597866751669,0.791027509598554,1.0577299087159802,2.199509140684892,0.9282306185632629,0.756746020820833,1.0647000416611418,2.2047876096274965,0.9369093509010926,0.788787392486139
210,3.0,37.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883111375310688,2.358338029726218,0.9396225963875794,0.7911333644996993,1.0589368311164167,2.2021393809709036,0.9282740375084992,0.7565765636880306,1.063578691477717,2.218503041472798,0.9358948456269864,0.7874734917228297
211,2.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879029524327106,2.359566323068751,0.9394852248242247,0.7910255619040347,1.058067354427224,2.2031798578414183,0.9281674629842244,0.7562223525526579,1.061612113369562,2.2123892361852002,0.9374976167072453,0.7880591775054361
212,3.0,30.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0892284022662424,2.3617659805679985,0.9387747013629675,0.7908302875736812,1.0578997661504923,2.1977652798132685,0.9271579529934089,0.7570209254097395,1.0588311983991525,2.209494232710243,0.9371980635167192,0.7883365109002889
213,4.0,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0891138737834931,2.360362607165243,0.9397536736629069,0.7909613007892328,1.057020264593085,2.1974863960678857,0.9287218013108351,0.7570601501892185,1.0702823188322392,2.219084284846847,0.9364044361012794,0.7874178102013547
214,4.0,31.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910335036348897,2.360581519760463,0.9392985402420748,0.790938447046293,1.0573185179783413,2.1974699158331203,0.9280583380958861,0.7572008351179369,1.0627732919416775,2.2159075440270466,0.9363781638365464,0.7877221332613248
215,3.0,41.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0894894397769501,2.360318703471473,0.9393581780237124,0.7909618588735672,1.0585790638125094,2.1992584939324056,0.9280222998093891,0.7567252253439727,1.0651901418167866,2.219496395225837,0.9363627244618604,0.7873783311570469
216,4.0,36.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901620932595195,2.359433639271809,0.9390399801529251,0.7910406281647857,1.0585460684544392,2.1960470897064104,0.9278107229757191,0.7569889087999337,1.066703942045254,2.2304593360117466,0.9354967005674585,0.7863281114899456
217,4.0,32.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899737745707754,2.3572932819026162,0.9389566575312684,0.7912323676351697,1.0592987521333024,2.1983608677791304,0.9274827999491106,0.7569858401739993,1.0608169878935478,2.21116316127888,0.9366446341017028,0.7881766321195859
218,3.0,31.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893811114990448,2.3575528838659325,0.9391705985934677,0.7912058084826953,1.0578077864476263,2.197736911038208,0.9278228124130908,0.7569521057160326,1.057144150094341,2.2134599321190196,0.9365740497940845,0.7879566077708055
219,3.0,36.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0866855890940839,2.36114403547378,0.9400133705404816,0.7908855716222845,1.0576172306042708,2.206798842392513,0.9287947679895716,0.7559500332032063,1.0646344983160727,2.220419396553291,0.9368789869508173,0.78728991016073
220,3.0,30.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0885113760359708,2.364344388553202,0.9388055352083102,0.7906028334621928,1.057832375384872,2.199613784084302,0.9271872669662118,0.7567568557083596,1.057542000767956,2.2087989345510097,0.9373065350667699,0.7884031185574483
221,2.0,32.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901445603770599,2.358847850850639,0.9390486861671619,0.7910878481710508,1.0586764707751968,2.200752322837478,0.9277769393947772,0.7563916680037057,1.057825493002144,2.2067181117957992,0.9372000771397584,0.7886024556718184
222,4.0,31.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0896495663540893,2.361093184806606,0.9396182692355175,0.7908964833515413,1.0577157742711536,2.1986414844545954,0.9286473850495169,0.7569757888618086,1.0468851582765366,2.1939058056969105,0.9386652697626074,0.7898298394649762
223,4.0,31.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904115554273777,2.363324504335739,0.9389729951225854,0.7906957382780677,1.055166694505604,2.1943287885078036,0.9279025401931258,0.7574452318372144,1.0604453400546077,2.20888709786643,0.938062678174036,0.7883946727535732
224,4.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904407960947868,2.366636042511548,0.9376870816981524,0.7903929301370678,1.0566536678507075,2.1937935263768655,0.9265038190324301,0.7575025692039556,1.0546176170810602,2.2191562789014245,0.9376436389273197,0.7874109133683327
225,3.0,46.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088381100195334,2.3577538795863693,0.939096362946765,0.791189277003389,1.05805551219739,2.198279491005147,0.9276459426699655,0.7568741130743253,1.0681021938660906,2.2127995128573215,0.9359926471095604,0.7880198741252182
226,4.0,31.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889081841120771,2.3596828801511833,0.9395705795351394,0.7910157041035326,1.0577304424516514,2.1982546107680467,0.9282310626959048,0.7568963235647754,1.071354981072519,2.221188995375534,0.9365012892850229,0.7872161847037854
227,3.0,32.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0887244772485127,2.3575471552093585,0.9390444479942154,0.7912089279204206,1.0575227633936302,2.1962937031587653,0.9276664518250193,0.757089065083483,1.0567730903161987,2.2096669789399432,0.9367311735489487,0.7883199622851507
228,3.0,46.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889320366545223,2.3592905272241174,0.9388914026451651,0.7910502396582607,1.0574118537940356,2.197661096478613,0.9275082897818729,0.756897469643398,1.068806823167165,2.2459671578058065,0.9334276929994704,0.7848425046842464
229,1.0,16.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906023052367073,2.3612354894421568,0.938846357873193,0.7908766282639097,1.0576978791266176,2.193564114873142,0.9276719437501721,0.7574234615805736,1.068061929462173,2.2321727432744334,0.9361566697449492,0.7861639717723125
230,1.0,16.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905035078808294,2.362225062952899,0.9388376620797249,0.7907809870607965,1.057447364867236,2.1942027005423306,0.9276498955537205,0.7573848396436467,1.0681258706892185,2.229478126793939,0.9356990158917436,0.7864221086425534
231,2.0,25.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0911982827032651,2.358444532396929,0.9390484811791912,0.7911290551267227,1.059321708656583,2.200175111106742,0.9276807323555569,0.7566563482294273,1.0578845923423554,2.215020378677429,0.9360664395302256,0.7878071212692266
232,4.0,31.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0878306848949564,2.3581909141650894,0.9392353454017212,0.7911504336709051,1.0558835368235768,2.194352628930641,0.9279667205548263,0.757460999706228,1.059802013589323,2.2129948045257435,0.9366407095597606,0.7880011657188697
233,4.0,40.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875069542810243,2.359549019870897,0.939513982494157,0.7910290875390558,1.058319952926642,2.2052187162963137,0.9279446740116346,0.755964322250932,1.0576683630585868,2.2056928586641096,0.9361156111152145,0.7887006721106083
234,3.0,48.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0885011112402403,2.3597073916054523,0.939329793778977,0.7910106741993573,1.057053373300344,2.2004106550812166,0.9278712521562062,0.7563802082814688,1.0547567036982868,2.207977772281142,0.9372757356931661,0.7884817836512892
235,3.0,48.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0880511668681556,2.3602667188082926,0.9395277422898338,0.7909603410517545,1.0560923234100503,2.199751212577688,0.9281596017189548,0.7564596614306434,1.0551047322001255,2.207944735474258,0.937292954288361,0.7884849484868024
236,3.0,43.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0902100080123667,2.359794961164575,0.9385706260495996,0.7910052211730649,1.0580400029640917,2.1997539346432444,0.9270579609269926,0.7567886292780558,1.0692494742841825,2.227853159153701,0.9349774192173795,0.7865777760868558
237,3.0,46.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088412736870825,2.3589047655412227,0.9388061703244783,0.7910848418768108,1.0562142641400365,2.1954659498101092,0.9275325809175508,0.7571413544121993,1.067915184640228,2.235758350972169,0.9338183140100329,0.7858204803865421
238,3.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0892270661622898,2.356814191855924,0.938838726540298,0.7912689649681192,1.0579564725957837,2.1958453085558594,0.9275198100651652,0.7572279017130603,1.0572506660952352,2.2121667731006713,0.9370789706839907,0.7880804888589441
239,3.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084884131901976,2.365574913734884,0.9393022686106032,0.7905014670636563,1.0563339884659189,2.2092308088357644,0.9275154776171421,0.7557248298334338,1.0593383777743985,2.215678617866939,0.9368355991463847,0.7877440637597517
240,3.0,38.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901993097037657,2.358750392747648,0.9390814604080671,0.7911009642181037,1.0583601226896793,2.2004757841849756,0.9275706059720128,0.7565343780826148,1.0616179499807343,2.223296109155148,0.9358909843591608,0.7870143289813669
241,3.0,41.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0881672160509637,2.3644397800155192,0.9393870120178734,0.7905707681963874,1.0584691885053639,2.204303092206549,0.9280963818622803,0.7562548075122942,1.0612683818237532,2.2326104598605006,0.9350518597716178,0.7861220397235783
242,2.0,36.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889678520555552,2.35946925313916,0.9392733599637022,0.7910339414200965,1.0571480924714922,2.1995792035606163,0.9278949989955918,0.7566725185294512,1.0580690846414118,2.213438586705599,0.9360677011247738,0.7879586526028823
243,3.0,45.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0863765274724944,2.3618034137845196,0.9392478433292368,0.7908308405773578,1.056495794898485,2.2014116881956167,0.9279876072782378,0.7564869602843844,1.0561862960397568,2.2204088225121055,0.9359245275143551,0.7872909231248818
244,4.0,46.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0881393108315618,2.35934149191042,0.9387410228551347,0.7910468102025463,1.0567885289659658,2.197217496897494,0.9274200752044212,0.7570363748603282,1.058818427331368,2.2130390886591202,0.9374707741085866,0.7879969234203185
245,3.0,32.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895605021423496,2.357563641440282,0.9388976444969316,0.7912076531782293,1.0581431621472903,2.195901416754468,0.9276798886903812,0.7571507489207487,1.056260621909814,2.206848644658198,0.9369975958862541,0.7885899509815194
246,3.0,46.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906343314225921,2.358282421158615,0.9387748843400947,0.791138833925731,1.0575942139936005,2.193628406626506,0.9274203355398629,0.7573488629697575,1.0691538817644384,2.237241863951267,0.933710176795499,0.7856783639109106
247,3.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089709923919377,2.3689095378254694,0.9393351896966491,0.7902008649462814,1.058887635879931,2.2081476426192506,0.9279887283458702,0.7557610788571496,1.0457632776978787,2.2070986666435437,0.9388254226201508,0.7885659995608791
248,3.0,43.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899361567072852,2.3614827830878102,0.9385198390852102,0.7908536805358537,1.0570759812199793,2.199313725757528,0.9270443751830384,0.756870531238542,1.0755287407655634,2.2281218303680252,0.9349375943077272,0.7865520381212152
249,4.0,35.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792757406353141,1.9823026394975893,0.9501249629346367,0.8244751286804923,0.9564285290223467,1.8828775277580805,0.9386670043962879,0.7910453509879423,0.9257292481338436,1.805371543082413,0.9507484256065161,0.8270503564694001
250,2.0,42.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756938470969425,1.978595207411302,0.9501921496539374,0.824800232316105,0.951038926058243,1.875560980541241,0.9389806136836614,0.7918908271187375,0.9155434471145134,1.8056424914788276,0.9507453671367995,0.8270244003559593
251,2.0,42.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767303383189082,1.9773342718496183,0.9498830848431679,0.8249002281035602,0.9554252655131332,1.8830716898617594,0.9383439127594684,0.791261537674315,0.9360461746458301,1.8177874059986323,0.9493307826391059,0.8258609508461018
252,4.0,17.0,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9758675950818503,1.9781175930352755,0.9500189702044425,0.8248172423523729,0.9565752572504131,1.885075203773361,0.9380308545596409,0.7907112065309163,0.9263742716254391,1.8164402161606892,0.9506755719442167,0.8259900079386061
253,4.0,27.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976409433545499,1.9824764511837683,0.9500871205731413,0.824461305489592,0.9562981027644326,1.8881464528757554,0.938587212168043,0.7906679917477528,0.9223974821280494,1.8131799399793778,0.9506131527338955,0.8263023334571564
254,3.0,43.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735157728623403,1.9733389170338151,0.9503371602164692,0.825265359923772,0.952588574122682,1.8832537357829011,0.9388365391232423,0.7912164494344369,0.9219201973178797,1.8188316539140712,0.9493734750222295,0.825760914759112
255,3.0,44.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773893328919134,1.9790009634823196,0.9498423353995571,0.8247328327885197,0.954242366623011,1.8772231607581822,0.9385607524470829,0.7919053545089094,0.9281438844525601,1.8198892404847018,0.9507635129893024,0.8256596008655291
256,4.0,24.0,176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766297861110029,1.97324233134208,0.9499425518450443,0.8252599692037508,0.9548408414019678,1.8779119732356535,0.9386030223223698,0.7916967896240986,0.9347598959220023,1.8297753517500508,0.9492281911763837,0.8247125385138502
257,2.0,22.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9784422848568675,1.972422026868026,0.9506272857641878,0.8253450484298248,0.9567430878985201,1.8776272489892718,0.9393508845209988,0.7918951867268058,0.9208465438324472,1.8108698884949397,0.9496963997917348,0.8265236300552454
258,3.0,45.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709101728688991,1.9816851546358807,0.949744464012007,0.8244957035603608,0.9554848761724479,1.8964277885847793,0.9374559739242785,0.7889732535430677,0.9212738392390111,1.8248286669716498,0.9499962740930425,0.8251864173518992
259,5.0,47.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775644200870759,1.9881241595070036,0.9493314864187852,0.8239302180604895,0.950517970608163,1.8796553832231124,0.9382467113707083,0.7917849718975662,0.939270510782363,1.8391109904672343,0.9504319242758207,0.8238182099228994
260,4.0,49.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9757804944259902,1.9785484577918453,0.9500187081824816,0.8248092861085641,0.9526421256206754,1.8819269299053598,0.9387486878019506,0.7912687777122184,0.9333458032595564,1.8152149102625763,0.9506795261668434,0.8261073888838784
261,3.0,45.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787339157923125,1.978340239520434,0.9497590306623038,0.8248032651392885,0.9558285548868988,1.8803205301530168,0.9382035077841191,0.7915070418644311,0.9290767090965341,1.82568444026541,0.9482314196858359,0.825104436616872
