,layers,neurons,batch_size,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
214,2.0,32.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089971804016571,2.359088363385772,0.9390376522681028,0.7910664907397646,1.0587188145985433,2.2016514139876247,0.9277544761103276,0.7562837410686685,1.0579551985705313,2.206892631262021,0.9371755070016283,0.7885857371854835
215,2.0,44.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088013580663754,2.3600933464680702,0.939268750825915,0.7909808912801252,1.0577227806564737,2.19880523046198,0.927834852863801,0.7568232928272576,1.0550472802062545,2.209601806204052,0.9377023268713494,0.7883262056545466
216,3.0,48.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0908729748804016,2.3593031386368457,0.9387909619177008,0.7910422933297232,1.0587825889348306,2.197903920260391,0.9272013747310489,0.7567266643341127,1.061476827935923,2.2191626402699427,0.9364450536292594,0.7874103039666713
217,2.0,34.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090347788260213,2.358144073431611,0.938760902191438,0.7911564987031312,1.0580875531426952,2.1972914814031306,0.9273009761992244,0.7568687316248326,1.062348970283825,2.212524164429988,0.9366074168277922,0.7880462517495562
218,3.0,31.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904407925964925,2.357303131427628,0.9389268661534218,0.7912281197739774,1.0580193656226338,2.1967158727074243,0.9275762322439081,0.7570979776699684,1.056010837586637,2.2147987794229675,0.9364564647475134,0.7878283498701827
219,4.0,33.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090805275966996,2.3614368877623386,0.9392874749565856,0.7908583563133997,1.058302770703074,2.196368172675329,0.9281327843760709,0.757017480415423,1.0603788752140497,2.2108666212844024,0.9367794662734511,0.7882050398379494
220,4.0,45.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0876923413347404,2.3592979645531384,0.9389610416483116,0.7910525051650081,1.0581630454711028,2.2011651462112294,0.9275578816063632,0.7566205776494572,1.0609158383679613,2.210630439938537,0.9365550820127483,0.7882276653632784
221,4.0,43.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0897484273386093,2.357458147090527,0.9388344844076014,0.7912109217263694,1.0574196429422789,2.195029251487515,0.9274301008215486,0.7571540392821478,1.0638464153314873,2.2259312306578547,0.9351053374546812,0.786761891566864
222,2.0,21.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088905974040613,2.361940905614771,0.9392857474148593,0.7908234964949581,1.0593425229202182,2.2024039224893546,0.927829295998935,0.7564168030010595,1.057377133457517,2.208290875847692,0.9368452696713853,0.7884517891881382
223,2.0,30.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0912960791891195,2.359511691093628,0.9386905651730395,0.7910343280155716,1.0593423137953422,2.2011820268310043,0.9272579880635625,0.7567731055047277,1.0576001180755072,2.208401039152954,0.9367616980911357,0.7884412358455598
224,2.0,13.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0914861258766708,2.3609214571359014,0.9390998399090129,0.7909067236400669,1.0592937938839886,2.1991365009405097,0.9277378200548076,0.7566821964023656,1.0598724180051369,2.2091056935562228,0.9371815653441782,0.7883737318858766
225,3.0,43.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090334360081946,2.3629758024238026,0.9383200323153466,0.7907196412674689,1.0572413062724944,2.200502257163225,0.9268191227683953,0.7567695244045389,1.0598974597852082,2.205707657230069,0.937251225654528,0.7886992544485669
226,2.0,43.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0885742510984215,2.359401610874656,0.9388905668250922,0.7910430346532678,1.0577834734901677,2.199634746582503,0.9273752932204604,0.7567339887335085,1.057786735966162,2.2100553314414086,0.9366023302980961,0.7882827591803659
227,1.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868328230761632,2.36047811904435,0.9394247074450228,0.7909484766789392,1.0573804749293747,2.207640389149906,0.9280930351658128,0.755714518930779,1.055189058315149,2.1956621263722416,0.9376101981183829,0.7896615887600796
228,4.0,13.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090000974190617,2.3562599431687032,0.9390771175082824,0.7913177472214552,1.0587813417652112,2.1944018730033314,0.9279809687681415,0.7573162046250712,1.0587791373710602,2.2059850115240343,0.9368910736795208,0.7886726846677055
229,2.0,43.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0890843630065792,2.3583462346472897,0.9387258605793711,0.7911341779019266,1.0576036081087734,2.198478073183928,0.9272312149305213,0.756873586481144,1.0567736493922062,2.2060814106263296,0.9366781773453229,0.7886634498980303
230,3.0,47.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0920745962365244,2.3607543753719775,0.9381372122158058,0.7909245924188533,1.0594762585341675,2.1993237253344393,0.9267826565213603,0.7568283362860406,1.0614275548997707,2.202856761010589,0.9372250448161207,0.7889723624892863
231,2.0,43.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0892208390562335,2.3592081162381358,0.9386749152018574,0.7910598778513269,1.0595113069382693,2.200868436639827,0.9270539812445568,0.7566318851406699,1.0567861063566415,2.2092695304297383,0.9366777000902975,0.7883580367626316
232,3.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0908396234734572,2.3607766033474133,0.9389801285219048,0.7909081252771559,1.0578523769610984,2.1968784380694837,0.9278629771879794,0.7569683255774031,1.0753902443196046,2.2302928445045747,0.9340111653161243,0.7863440609198159
233,3.0,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0869372598670761,2.3625052646281857,0.9397521589356472,0.7907651956315516,1.0584785610089005,2.205869733728297,0.9284134633766459,0.7559751322956172,1.0607625995175713,2.216174563263941,0.9370716755128619,0.7876965535505923
234,4.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871938057078978,2.3590906252602353,0.9390459469338015,0.7910576444511686,1.0585996215342792,2.2005223522769524,0.927723660189943,0.7568731703572084,1.0650896320004275,2.21850504932583,0.9371024007673914,0.7874732993760147
235,3.0,45.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0880502939034573,2.363749293368121,0.9396211443307809,0.7906547065137629,1.0562788838270585,2.1990238701497686,0.9282573046548439,0.7565877535398288,1.0580085882979213,2.2077216794559136,0.9372917717711817,0.7885063166417441
236,3.0,38.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0884479210539921,2.3608883895546446,0.9393227769528858,0.7909046654009295,1.0575224494274282,2.1993973205278525,0.9277055519418053,0.7566968587481474,1.0545614761187219,2.211189796354462,0.9374695776039033,0.788174080552378
237,3.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0894674701742788,2.358723627450466,0.9389956830381279,0.7910985808341785,1.0557629395236652,2.194167541975209,0.9276781118169986,0.7572167490421103,1.0613779980409452,2.2136766773509873,0.9371669553589451,0.7879358441718944
238,4.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873574584200492,2.3633502864798484,0.9392858337741146,0.7906908147124099,1.0576653200253878,2.205096835197376,0.9281099639863442,0.7561728594438809,1.0588506611795288,2.217758557078051,0.937232178384322,0.7875448112864835
239,1.0,16.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905076300056122,2.3601696723136447,0.938934186378542,0.7909720648469953,1.0569274426884747,2.191573734937392,0.9277200739218038,0.7576410970519356,1.0656733733386154,2.2214518918470447,0.9364420247470759,0.7871909999426722
240,4.0,40.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886941570263686,2.358496101371429,0.9389326931961333,0.7911236690117431,1.057860197562812,2.1970986444392935,0.927522626454061,0.7568459726053952,1.0547505669464863,2.223167123036396,0.9364370814581511,0.7870266854978658
241,3.0,41.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901474750977331,2.3614045541979127,0.9395051593275159,0.7908661246836264,1.058358320225156,2.1989776693684826,0.9282265638212296,0.7567702371481835,1.0635417771249849,2.221213279740912,0.9361330752246149,0.7872138583281696
242,3.0,43.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0925675877469283,2.361491270728724,0.9384651186940065,0.7908555403571916,1.0578667031104032,2.1957164937571725,0.9270356367762853,0.7571816289530078,1.0791726324144264,2.231108777956382,0.9347342686945679,0.7862658967324079
243,4.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090440796094787,2.366636042511548,0.9376870816981524,0.7903929301370678,1.0566536678507075,2.193793526376866,0.9265038190324301,0.7575025692039556,1.0546176170810604,2.2191562789014245,0.9376436389273197,0.7874109133683327
244,3.0,44.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895189415046227,2.3596382503212094,0.9387597709692047,0.7910154308194588,1.0586490845302179,2.1994599297671384,0.9275449472397723,0.756751411929508,1.0549386581123181,2.2052984722139617,0.9369025987963475,0.7887384532511319
245,2.0,49.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089131884550099,2.360477428983295,0.9393552184456091,0.7909433812422249,1.0562610708844518,2.19959550698923,0.928093036410246,0.7567949668863762,1.0576052086178551,2.2114619006290086,0.9368495352316746,0.7881480137089816
246,2.0,43.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0869350773061037,2.359698545679168,0.9390364429507418,0.7910143946732184,1.0558095017254225,2.1999438264370097,0.9274256697433569,0.7566285587202216,1.0659509304330963,2.2186422195329936,0.9365973997038052,0.7874601588462867
247,2.0,47.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0913463396926213,2.364177129677779,0.9383222630230851,0.7906164551098678,1.0588802973399398,2.1972163107877876,0.9269708455401141,0.757020198845772,1.0500185588026216,2.208604847216958,0.9372195511142332,0.7884217115918664
248,3.0,36.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875312735882838,2.359584963194373,0.9394562262932081,0.7910245867515687,1.0567234691731429,2.202321715994626,0.9282072430210261,0.7563421694331759,1.0645536647718572,2.223064936520508,0.9365397019156858,0.7870364746858942
249,3.0,41.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857595840798435,2.3656517430325974,0.939359307193744,0.7904646694454152,1.056236079604156,2.2059806965062267,0.9280586611724118,0.7559609526082538,1.0619288152870947,2.224691760205661,0.9358014345242835,0.7868806294375782
250,3.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0877638399494682,2.359912181129655,0.9390101608531927,0.7909884017624108,1.0587485339633063,2.2003978667861426,0.9277514953823882,0.7567394633544996,1.0602414872253252,2.214580436220052,0.9375074940729169,0.7878492665503288
251,3.0,48.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0881225058929225,2.359476491110608,0.9392405200649471,0.7910287565844116,1.0563115076607779,2.1990522522820806,0.9277776101809303,0.7565766272884924,1.055841680116361,2.207465914411776,0.9374399210900534,0.7885308182316693
252,3.0,32.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089329224944632,2.3565629951673546,0.9389002858296888,0.7912937411467864,1.0573418326731634,2.197146207749508,0.9275888230909697,0.7570472979279204,1.0612734012762646,2.2207064728194124,0.935864842034106,0.7872624090415936
253,3.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091304429443384,2.358928316050517,0.9391153779645601,0.791080619422939,1.0579700840084834,2.19765988837859,0.9280269910831562,0.7567543477278809,1.057615166105671,2.2072626615857898,0.9374517483982766,0.7885502892950831
254,4.0,46.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883659945525679,2.357244935194413,0.9392084620946316,0.7912319857881795,1.0573986593088,2.1983869163767484,0.927919045145202,0.7568508023828354,1.0650626250389779,2.217007174973908,0.9370411263084708,0.787616791631784
255,1.0,16.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909500915718793,2.362299010267724,0.9387596860382357,0.7907764526092191,1.0578918399724837,2.1939522212397082,0.9275733956770396,0.7574028686846787,1.0730286886856701,2.23644159002253,0.9353053694146014,0.7857550279589467
256,2.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09023114272191,2.3593824989527232,0.9391795038653064,0.7910429514267996,1.05847803370093,2.2019060176450718,0.9277731267372533,0.7565021483953394,1.0643197839200638,2.214368528575277,0.9361757911383719,0.7878695667216513
257,3.0,44.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0888827287617044,2.3608252718714136,0.9387343274391247,0.7909062426911716,1.0586177140517992,2.201530824894821,0.927501213934496,0.7565659981500711,1.0543362755670374,2.2049394295970712,0.9370391820824797,0.7887728485493415
258,3.0,24.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095876217724837,2.0711343727091136,0.9477231973229205,0.8165601043382581,0.9723486474593912,1.8995249635185845,0.939349288319679,0.7912659126446872,0.9747718883008925,1.9096722739367282,0.946814891277581,0.8170586324443075
259,2.0,28.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0107497778562748,2.0779806251206856,0.9472399398986635,0.815961196840978,0.9728788770500729,1.9016961081219055,0.938758509381,0.7905904519534505,0.9612477501554111,1.9074633522613709,0.9467707955397583,0.8172702410839828
260,4.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008019223469995,2.0776421532754554,0.94720179290397,0.8159829852773064,0.9739340810502237,1.9120727028348983,0.9387458788902824,0.7899922735418154,0.9691623056570681,1.9169939687664286,0.9459590073093879,0.8163572341555794
261,3.0,37.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0136774635844321,2.074897243518576,0.9479099057149636,0.8162358556217053,0.9745221343352234,1.8955173080691394,0.939900865947672,0.7913230347637916,0.9715336386236912,1.9021298578404673,0.946916943487161,0.8177811752251585
262,2.0,41.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0052585057354486,2.0741328862012356,0.9472772707984851,0.8162973196550585,0.9698708600054134,1.8985696186672827,0.9390708481981417,0.7912750840085148,0.9785253243752559,1.9234107093398327,0.9449485497362924,0.815742528003236
263,2.0,34.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085055806893697,2.0787622925142126,0.9473736238840111,0.8158841838378031,0.9716263545916632,1.900652746612143,0.9390751470993317,0.7907773318936722,0.9711224957625947,1.9139365325560895,0.9464926328478521,0.8166501281610941
264,2.0,41.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008570558319734,2.0770445295343585,0.9473174723981539,0.8160403308811467,0.9706294198093615,1.8988022404264715,0.939155953177685,0.7911434351248741,0.9691474441873764,1.9080286842967913,0.9466057173519283,0.8172160838251199
265,2.0,45.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0086158423755351,2.0711777061263543,0.9472871064560799,0.8165615755622954,0.9704505059164019,1.8952033847393768,0.9390668396069212,0.7915987818648957,0.9621229039481202,1.9108645730907294,0.9475809648528772,0.8169444134546173
266,2.0,48.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0104266674784563,2.0811370131467273,0.946785790085044,0.8156908491294664,0.9691573454877287,1.8908233113492987,0.9387277649573931,0.7920075124734202,0.9633900296455284,1.9131461517603106,0.9463421301255596,0.8167258444741197
267,2.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0087774512422558,2.072907949773916,0.9473534815343454,0.8163840112204666,0.9734302153253136,1.9021408390322385,0.938868767804028,0.7909473680624697,0.9713226053198828,1.9210093985266086,0.945880319007164,0.8159725669947913
268,2.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084806194368179,2.0754117437527966,0.9474230717630191,0.8161831406861559,0.9724852157601573,1.9008123165828261,0.9390158705270717,0.7910204384459898,0.9777200812105943,1.918395139749811,0.9471580053728621,0.8162230058173573
269,1.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0130458032824818,2.083464803729512,0.9474593314150853,0.8154750654461147,0.9731683792850784,1.903162876720544,0.9390726003174432,0.7907789091185224,0.9685837811533463,1.9187168763729385,0.9470466857381401,0.8161921843310578
270,2.0,38.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0090416955379247,2.072069405996417,0.947573714252369,0.8164748881633167,0.9724945101393853,1.8974690290944138,0.939216839307677,0.7911849648228377,0.9713023636259305,1.9141962338989797,0.9464209586530655,0.8166252494845416
271,4.0,36.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495215952700051,1.8602331068204738,0.953039817631927,0.8352833065900389,0.9272142782935765,1.764387771103869,0.9425522004337192,0.804668686941479,0.9171119129149292,1.721636220995857,0.9524981243693776,0.8350719707245267
272,3.0,44.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487077262848606,1.8586289583613176,0.953749103148038,0.835403145295117,0.9244722415564892,1.755591853001456,0.9433338778017824,0.8056051016876856,0.9102673419089043,1.7121669346976682,0.9539667959234043,0.8359791023872783
273,2.0,41.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504937716274524,1.8650002516113087,0.9525393675767175,0.8348312321353905,0.9268483910962678,1.7653429490372885,0.9418464558712496,0.8043911453983915,0.9273241715248671,1.732297503991528,0.9523398237833399,0.83405064904659
274,3.0,34.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501743332202968,1.8587463169770326,0.9539012112432522,0.8353755193667703,0.9256874734492999,1.7539255104171096,0.9437447218691856,0.8061735659788244,0.9251937190069182,1.7267745581026348,0.9516281771376784,0.8345797321189264
275,4.0,41.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9463571615111386,1.8544097925648355,0.954015842324504,0.835782900310571,0.924130672911883,1.7537618019649137,0.9435038302611773,0.8054192833701883,0.9492763190451654,1.7732789457293525,0.9520880377162075,0.8301247392984915
276,3.0,20.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9477399405509725,1.8578624825190087,0.9536494679581746,0.8354733362393829,0.9269174174560697,1.770910167409026,0.9430586331814106,0.8046700923076349,0.9127250991738874,1.7230585051820633,0.9534454482267064,0.8349357197993661
277,3.0,37.0,189.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9454515699717589,1.8516532129850103,0.9538022714180895,0.8360398292751368,0.9277249309876054,1.7670581750379175,0.9424921702031198,0.8041693959479779,0.9051661225475447,1.7227389010202965,0.9535842681184075,0.8349663370017144
278,5.0,47.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487983927751361,1.8574507890287975,0.9543318652867394,0.8355112074160365,0.92779907804267,1.7634557201613,0.9441991328078929,0.8052489172941122,0.9136548650655484,1.7300483932140096,0.9536508451916902,0.8342661076920544
279,2.0,50.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9118869373151531,1.6745369885887942,0.9583478687292402,0.8516625520992097,0.8969537433382236,1.6144914223280797,0.9492918040318554,0.8213460515958787,0.9136038247709478,1.651439939928209,0.955501251362054,0.8417965819738519
280,3.0,34.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639899448880292,1.419281418923001,0.9653297116064561,0.8742192251387768,0.8686724161338326,1.4298248014772497,0.9555312366181516,0.8408241344230762,0.904652188216687,1.6396271451879367,0.957273303056229,0.8429282153194966
281,4.0,41.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8563770347103712,1.3756316623223197,0.9664834178639597,0.8780914832932049,0.8693000774024511,1.4208850590687536,0.9560433499518004,0.8417170592217307,0.9304007090079253,1.8507450929807059,0.9504079047074847,0.8227036948026113
282,4.0,41.0,39.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8280582156798946,1.2855376494275963,0.9695773661877629,0.8860461322321196,0.8336660435233556,1.324714011137059,0.9608349962041826,0.8527559160284095,0.8950167138730759,1.7920322512641267,0.9537386145542223,0.8283282240494907
283,2.0,40.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395107846748937,1.330301539359851,0.9680328745438462,0.882133078064384,0.8433523475578999,1.3426357551874797,0.9596319148825898,0.8503445777669603,0.8819573184290717,1.6660414020401133,0.95631924876961,0.8403978019404811
284,4.0,32.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239176247065888,1.2921011998075889,0.9687775650527263,0.8854580568646913,0.8384941125016232,1.3390856594266851,0.959526163308468,0.8512962355886986,0.891802446609486,1.864921243279854,0.9524164563028145,0.8213456584747051
285,4.0,41.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246364446595749,1.268291850631519,0.9690758006855803,0.8876010623567276,0.836988162510636,1.3083786759302223,0.959669021799333,0.8534137229406329,0.888373217845483,1.7921777260035694,0.9544002700758836,0.8283142879683413
