,l1_ratio,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
39,0.9999685973654748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746994047484,2.3896534742853253,0.9380072102772754,0.7883628696254484,1.0625707641262017,2.220023536593911,0.9274396676241334,0.754142142939469,1.0390600185563936,2.17649879692899,0.9383488225857076,0.7914973831752342
40,0.99994926235713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747072776753,2.3896534753121346,0.9380072068979071,0.7883628695345608,1.0625707694960411,2.220023524347617,0.9274396642298652,0.7541421446843306,1.0390600327323405,2.1764988053635426,0.9383488191652077,0.7914973823672272
41,0.999871198347364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747390672636,2.3896534794588273,0.938007193252554,0.7883628691675182,1.0625707911785733,2.2200234748996133,0.9274396505243478,0.75414215172974,1.0390600899724878,2.1764988394213867,0.9383488053537732,0.7914973791045792
42,0.9999042203866422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747256192718,2.3896534777045284,0.9380071990249697,0.7883628693227992,1.062570782006183,2.2200234958175664,0.9274396563222149,0.7541421487493218,1.0390600657581117,2.1764988250137525,0.9383488111964461,0.791497380484791
43,0.999948565751296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747075613287,2.3896534753491308,0.9380072067761521,0.7883628695312861,1.0625707696895108,2.2200235239063972,0.9274396641075733,0.754142144747196,1.0390600332430848,2.176498805667431,0.9383488190419706,0.7914973823381155
44,0.9999948931974874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874688697965,2.3896534728890106,0.9380072148730428,0.7883628697490428,1.0625707568234901,2.2200235532483346,0.9274396722401639,0.7541421405665365,1.0390599992778222,2.1764987854585036,0.9383488272374121,0.7914973842740753
45,0.9999938400054224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746891267785,2.389653472944932,0.9380072146889795,0.7883628697440928,1.0625707571159686,2.2200235525813117,0.927439672055289,0.7541421406615743,1.039060000049942,2.1764987859179024,0.9383488270511083,0.7914973842300662
46,0.9999997540075888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874686718867,2.389653472630921,0.9380072157225482,0.7883628697718874,1.062570755473619,2.2200235563268356,0.9274396730934149,0.7541421401279103,1.03905999571427,2.176498783338249,0.9383488280972572,0.79149738447719
47,0.9999962487576932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746881460413,2.389653472817035,0.9380072151099497,0.7883628697554136,1.062570756447043,2.2200235541068554,0.9274396724781155,0.7541421404442141,1.0390599982840316,2.1764987848672144,0.9383488274772026,0.7914973843307193
48,0.999993438303242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746892903344,2.3896534729662613,0.9380072146187748,0.7883628697422049,1.0625707572275243,2.2200235523268996,0.9274396719847751,0.754142140697823,1.0390600003444395,2.176498786093123,0.9383488269800494,0.7914973842132805
49,0.9999960361001076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874688232626,2.3896534728283263,0.9380072150727844,0.7883628697544142,1.0625707565060991,2.2200235539721724,0.9274396724407863,0.7541421404634038,1.0390599984399354,2.176498784959974,0.9383488274395848,0.7914973843218331
50,0.999989809967952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746907676422,2.389653473158917,0.9380072139846573,0.788362869725152,1.0625707582351427,2.2200235500289396,0.9274396713478614,0.7541421410252376,1.0390600030044708,2.176498787675801,0.9383488263382135,0.7914973840616644
51,0.9999997668973414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746867136189,2.3896534726302363,0.938007215724801,0.7883628697719479,1.0625707554700392,2.220023556334999,0.9274396730956775,0.7541421401267471,1.0390599957048203,2.1764987833326264,0.9383488280995373,0.7914973844777287
52,0.9999995002630993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746868221796,2.3896534726443934,0.9380072156782026,0.7883628697706948,1.0625707555440846,2.220023556166132,0.9274396730488736,0.7541421401508073,1.039059995900294,2.17649878344893,0.9383488280523717,0.791497384466587
53,0.9999917654941636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746899714316,2.3896534730550827,0.9380072143264216,0.7883628697343428,1.062570757692076,2.2200235512674493,0.9274396716911327,0.7541421408487741,1.0390600015708187,2.1764987868228,0.9383488266841378,0.7914973841433796
54,0.999986788872441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874691997715,2.3896534733193326,0.9380072134566622,0.7883628697109529,1.0625707590741311,2.220023548115556,0.9274396708175385,0.7541421412978576,1.0390600052193333,2.1764987889936114,0.9383488258037921,0.7914973839354218
55,0.9999983748156958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746872804084,2.3896534727041496,0.9380072154815129,0.7883628697654055,1.0625707558566262,2.220023555453353,0.927439672851317,0.7541421402523644,1.039059996725378,2.176498783939841,0.9383488278532881,0.7914973844195591
56,0.9999959872148648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746882525297,2.389653472830922,0.9380072150642409,0.7883628697541842,1.062570756519675,2.220023553941212,0.9274396724322052,0.7541421404678151,1.039059998475774,2.176498784981298,0.9383488274309373,0.7914973843197903
57,0.9999989853863472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746870318128,2.389653472671731,0.9380072155882198,0.7883628697682752,1.062570755687068,2.2200235558400454,0.9274396729584942,0.7541421401972682,1.0390599962777585,2.176498783673515,0.9383488279612937,0.7914973844450723
58,0.9999825914323216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746937067623,2.3896534735422144,0.9380072127230727,0.7883628696912246,1.0625707602398105,2.2200235454571278,0.9274396700807146,0.7541421416766321,1.0390600082966337,2.176498790824561,0.9383488250612738,0.7914973837600218
59,0.99998928417323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746909817247,2.389653473186836,0.9380072138927646,0.7883628697226808,1.0625707583811606,2.220023549695933,0.9274396712555637,0.7541421410726846,1.0390600033899469,2.1764987879051536,0.9383488262452024,0.791497384039693
60,0.9999835152463424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746933306172,2.3896534734931603,0.9380072128845289,0.7883628696955667,1.0625707599832555,2.2200235460422224,0.9274396702428827,0.7541421415932673,1.0390600076193488,2.1764987904215864,0.9383488252246951,0.7914973837986257
61,0.999992419352544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746897052076,2.3896534730203647,0.938007214440695,0.788362869737416,1.0625707575104943,2.220023551681562,0.9274396718059101,0.7541421407897712,1.039060001091458,2.1764987865375875,0.9383488267998021,0.791497384170702
62,0.9999892740310424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746909858543,2.389653473187374,0.9380072138909921,0.7883628697226331,1.0625707583839772,2.2200235496895093,0.9274396712537833,0.7541421410735999,1.0390600033973825,2.1764987879095776,0.9383488262434083,0.7914973840392692
63,0.9999999083185648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874686656039,2.3896534726227276,0.9380072157495163,0.7883628697726126,1.0625707554307662,2.2200235564245645,0.9274396731205021,0.7541421401139856,1.0390599956011422,2.1764987832709397,0.9383488281245537,0.791497384483638
64,0.9999937062985828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874689181218,2.3896534729520313,0.9380072146656118,0.7883628697434644,1.0625707571530998,2.220023552496631,0.9274396720318184,0.7541421406736397,1.0390600001479655,2.176498785976225,0.9383488270274564,0.7914973842244791
65,0.999985207840138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746926414533,2.389653473403284,0.9380072131803449,0.7883628697035221,1.0625707595132015,2.220023547114219,0.9274396705400028,0.7541421414405287,1.0390600063784443,2.176498789683266,0.9383488255241115,0.7914973838693548
66,0.9999811561116144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746942911768,2.3896534736184303,0.9380072124722194,0.7883628696844783,1.0625707606384187,2.22002354454807,0.9274396698287551,0.754142141806155,1.0390600093489268,2.176498791450662,0.9383488248073671,0.7914973837000431
67,0.9999984260427798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874687259551,2.38965347270143,0.9380072154904656,0.7883628697656464,1.0625707558424,2.220023555485797,0.9274396728603091,0.7541421402477417,1.0390599966878227,2.1764987839174963,0.9383488278623499,0.7914973844216997
68,0.9999729754197731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874697622112,2.389653474052837,0.9380072110424524,0.7883628696460271,1.0625707629103296,2.2200235393667986,0.9274396683926842,0.754142142544386,1.0390600153465896,2.1764987950191936,0.9383488233601979,0.7914973833581875
69,0.9999914822111418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746900867726,2.3896534730701244,0.9380072142769127,0.7883628697330114,1.0625707577707462,2.220023551088036,0.9274396716414055,0.7541421408743372,1.0390600017785014,2.176498786946368,0.9383488266340262,0.791497384131542
70,0.9999572321877565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747040324426,2.3896534748888754,0.9380072082908882,0.7883628695720255,1.0625707672825848,2.2200235293955526,0.9274396656289883,0.7541421439650966,1.039060026888993,2.1764988018868006,0.9383488205751433,0.7914973827002896
71,0.9998638028627906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747420791437,2.389653479851752,0.9380071919597339,0.7883628691327387,1.0625707932328683,2.220023470214744,0.9274396492258274,0.7541421523972471,1.0390600953956617,2.176498842648213,0.9383488040452179,0.791497378795458
72,0.9992578804014512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978749889977308,2.3896535120938402,0.9380070859714507,0.7883628662788451,1.062570961647139,2.2200230861673678,0.9274395427702025,0.754142207117809,1.0390605399958734,2.176499107213096,0.9383486967670008,0.7914973534508677
73,0.99986122812935,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903864273148,2.1409759237627117,0.9453669394476809,0.810392247746794,0.9880912713311845,1.9527413513109906,0.9372806947280352,0.7847143166210964,0.9715994978547682,1.955462451785812,0.94570392324489,0.8126720589622194
74,0.9998795460948076,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903830570287,2.140975923297796,0.9453669410954181,0.810392247787948,0.9880912707020151,1.9527413640452558,0.9372806961253892,0.7847143149513631,0.971599491038388,1.9554624448843247,0.945703924966963,0.812672059623363
75,0.9999029790407954,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903787458293,2.140975922703143,0.9453669432031689,0.8103922478405865,0.9880912698971993,1.952741380334734,0.9372806979128542,0.7847143128154671,0.9715994823190124,1.9554624360561177,0.9457039271698027,0.812672060469081
76,0.9998833947840104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903823489318,2.140975923200122,0.9453669414416077,0.810392247796594,0.988091270569827,1.9527413667207303,0.937280696418973,0.7847143146005517,0.9715994896062666,1.9554624434343255,0.9457039253287703,0.812672059762269
77,0.9998411152787242,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903901279819,2.1409759242732473,0.9453669376384195,0.8103922477016017,0.9880912720220334,1.9527413373284732,0.9372806931937012,0.7847143184545029,0.9715995053393378,1.955462459363859,0.9457039213540067,0.8126720582362633
78,0.9998910439225368,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903809416297,2.1409759230060064,0.9453669421296393,0.8103922478137771,0.9880912703071113,1.9527413720380893,0.9372806970024541,0.784714313903333,0.9715994867600068,1.955462440552538,0.9457039260478418,0.8126720600383363
79,0.9999890318595266,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903629155638,2.140975920520188,0.9453669509426046,0.8103922480338205,0.9880912669420443,1.9527414401486751,0.937280704476227,0.7847143049726024,0.9715994503023426,1.9554624036401722,0.9457039352583988,0.8126720635744398
80,0.9995415868713408,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300904452575812,2.140975931884384,0.9453669106854639,0.8103922470278685,0.9880912823141887,1.9527411290352226,0.9372806703363217,0.7847143457663119,0.9715996168380152,1.9554625722585701,0.9457038931851546,0.8126720474212595
81,0.9998813473591446,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903827256245,2.1409759232520824,0.9453669412574421,0.8103922477919945,0.9880912706401483,1.9527413652974344,0.9372806962627926,0.7847143147871759,0.9715994903681249,1.955462444205694,0.9457039251362964,0.812672059688374
82,0.9999850273174876,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903636521777,2.1409759206217465,0.9453669505824731,0.8103922480248306,0.9880912670795521,1.952741437365388,0.9372807041708204,0.7847143053375495,0.9715994517921439,1.9554624051485405,0.9457039348820201,0.8126720634299421
83,0.9992385293913748,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030090501070737,2.1409759396005583,0.945366883398281,0.8103922463448382,0.9880912927347931,1.952740918173036,0.9372806471953596,0.7847143734151891,0.9715997297182271,1.9554626865587623,0.9457038646670839,0.8126720364716146
84,0.9997908440221552,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903993783086,2.140975925549607,0.9453669331159216,0.8103922475886189,0.9880912737489211,1.9527413023775142,0.9372806893584189,0.784714323037324,0.9715995240480307,1.9554624783063408,0.9457039166274848,0.8126720564216255
85,0.998848137811826,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030090573018417,2.1409759495631664,0.945366848222839,0.8103922454629564,0.9880913061690377,1.9527406463749442,0.9372806173645294,0.7847144090544957,0.9715998752285611,1.955462833909417,0.9457038279050535,0.8126720223558258
86,0.9991695696039172,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300905137756289,2.1409759413585103,0.9453668771868248,0.8103922461892257,0.9880912951069796,1.9527408701758637,0.937280641927699,0.7847143797087526,0.9715997554133061,1.9554627125780077,0.9457038581754493,0.8126720339790422
87,0.9988412635561764,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300905742858257,2.1409759497388245,0.9453668476031984,0.8103922454474073,0.9880913064057038,1.952740641587236,0.9372806168390357,0.7847144096822836,0.9715998777918132,1.955462836505187,0.9457038272574654,0.8126720221071582
88,0.998974070831682,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300905498032287,2.1409759463466065,0.9453668595728226,0.8103922457476835,0.9880913018340889,1.95274073407289,0.9372806269900045,0.7847143975551321,0.9715998282772572,1.9554627863630885,0.9457038397669623,0.8126720269106338
89,0.9982857561708192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300906767632383,2.1409759639601256,0.9453667975015725,0.8103922441885518,0.9880913262214062,1.9527402544965486,0.9372805743495134,0.7847144604398955,0.9716000850441266,1.9554630463981635,0.9457037748962585,0.8126720019999866
90,0.9949898095020068,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030091287387866,2.1409760494178216,0.945366499071588,0.8103922366239767,0.9880914450358117,1.9527379497758615,0.9372803212509941,0.7847147626641939,0.9716013194643003,1.9554642970135285,0.9457034630131609,0.8126718821944637
91,0.996081205102975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300910846473896,2.140976020914411,0.9453665981131434,0.8103922391470415,0.9880914055933123,1.9527387144693815,0.9372804052500476,0.7847146623848613,0.9716009098052487,1.9554638818912118,0.9457035665183217,0.8126719219620435
92,0.9945298803917296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300913729602574,2.140976061490898,0.9453664572681373,0.8103922355552953,0.9880914616869552,1.9527376270696726,0.9372802857961167,0.7847148049836881,0.9716014923688109,1.9554644722503483,0.9457034193260553,0.8126718654072569
93,0.2149814090239759,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0187043700903295,2.1014499805560614,0.9462487727307201,0.8139047134440075,0.9746428465096258,1.9106156088844424,0.9386640941505471,0.7900562933629465,0.9629623782855843,1.9306980832319733,0.9462902399805689,0.8150444175662186
94,0.1661227697973923,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0189609280832779,2.102241545817564,0.9461341917320842,0.8138347207454463,0.9746490575546845,1.9102055957504123,0.9385792811884683,0.790136722722671,0.9634911825086181,1.9320186241078294,0.9461649030681741,0.8149179133712112
95,0.2095938064464404,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01872474853928,2.1015113080558034,0.9462389277051944,0.8138992907569218,0.9746408153378456,1.9105710210509415,0.9386569344802582,0.7900643379860357,0.9630077462946851,1.9308086305802306,0.9462794068461364,0.8150338274333744
96,0.2118787596014848,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0187159384103142,2.1014847303895303,0.9462431677877997,0.8139016408023874,0.9746416467466713,1.9105899915122992,0.9386600211697242,0.790060901570565,0.9629882320012396,1.9307609525976175,0.946284070701312,0.8150383948533766
97,0.2379581373105831,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0120534389508715,2.075345260977512,0.9470432519646301,0.8162148285785839,0.9685292450535095,1.889609080406063,0.9399260452897351,0.7923612875423984,0.9452929171879675,1.889899951786937,0.9479004433820476,0.8189527666909016
98,0.1599412547599506,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0123790610959533,2.076501969894861,0.9468816505274895,0.8161125454809147,0.9685312051086299,1.8890500078129486,0.9398192445696432,0.7924816367539673,0.9456880351209977,1.891225415458917,0.9477481565620499,0.8188257909055237
99,0.2040144012090896,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.011428303301974,2.061265151028039,0.9474068631963837,0.8174589055405906,0.9672874063290908,1.8757766306213113,0.9406542634214765,0.7939142973128416,0.9462157471814255,1.8814613420392394,0.9480387157067252,0.8197611623662129
100,0.6769259627477863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3003956454721093,3.5659423669786396,0.8988972140892015,0.6842758330467993,1.2276655549856532,3.130635141035078,0.8908664630317774,0.6608382745914941,1.249572318234874,3.313495592776091,0.897249047072048,0.6825762077580952
101,0.9999397399388688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747111551739,2.3896534758178714,0.9380072052335324,0.7883628694897957,1.0625707721407431,2.220023518316209,0.9274396625581522,0.7541421455436911,1.0390600397141414,2.1764988095176654,0.9383488174805754,0.7914973819692737
102,0.9999678255038108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746997190332,2.389653474326314,0.9380072101423722,0.7883628696218203,1.0625707643405637,2.220023536105042,0.9274396674886354,0.7541421430091234,1.0390600191222934,2.1764987972656935,0.9383488224491624,0.791497383142979
103,0.999984382447862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746929775232,2.389653473447112,0.9380072130360906,0.7883628696996425,1.0625707597424228,2.2200235465914613,0.9274396703951124,0.7541421415150115,1.0390600069835703,2.1764987900433064,0.9383488253781014,0.7914973838348638
104,0.999993078369766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746894368838,2.3896534729853727,0.9380072145558701,0.7883628697405132,1.0625707573274803,2.220023552098941,0.9274396719215929,0.7541421407303026,1.0390600006083155,2.176498786250126,0.938348826916379,0.7914973841982401
105,0.999820280713132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747598048453,2.3896534821643947,0.9380071843511446,0.788362868928036,1.0625708053229308,2.2200234426432113,0.9274396415836907,0.7541421563256859,1.0390601273124576,2.1764988616390757,0.9383487963440236,0.7914973769761855
106,0.9999181280246744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747199557495,2.3896534769657705,0.938007201455978,0.78836286938819,1.0625707781432987,2.2200235046270524,0.927439658763942,0.7541421474941361,1.0390600555604066,2.1764988189461274,0.938348813657043,0.7914973810660528
107,0.9999550911948536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747049042277,2.389653475002577,0.9380072079166839,0.7883628695619613,1.062570767877198,2.2200235280394964,0.9274396652531338,0.7541421441583086,1.0390600284587241,2.1764988028207766,0.9383488201963844,0.7914973826108173
108,0.9999967474797222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746879429842,2.3896534727905547,0.9380072151971097,0.7883628697577575,1.0625707563085454,2.220023554422712,0.9274396725656597,0.7541421403992107,1.0390599979184085,2.176498784649674,0.9383488275654234,0.791497384351559
109,0.9999833277422004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746934069623,2.3896534735031163,0.9380072128517587,0.7883628696946854,1.0625707600353276,2.2200235459234676,0.9274396702099679,0.7541421416101876,1.0390600077568153,2.176498790503377,0.938348825191526,0.7914973837907904
110,0.9999930152456376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746894625853,2.3896534729887238,0.9380072145448382,0.7883628697402165,1.0625707573450103,2.2200235520589624,0.9274396719105122,0.754142140735999,1.0390600006545934,2.176498786277661,0.9383488269052127,0.7914973841956023
111,0.9999829206009406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746935727361,2.3896534735247354,0.9380072127806021,0.7883628696927718,1.062570760148396,2.220023545665606,0.9274396701384975,0.7541421416469278,1.039060008055307,2.1764987906809754,0.9383488251195032,0.7914973837737769
112,0.999977673532079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746957091732,2.389653473803358,0.9380072118635601,0.7883628696681095,1.0625707616055828,2.2200235423423744,0.9274396692174123,0.7541421421204241,1.0390600119021631,2.176498792969803,0.9383488241912996,0.7914973835545135
113,0.9999909996074182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746902832692,2.3896534730957497,0.9380072141925688,0.7883628697307433,1.0625707579047692,2.220023550782384,0.9274396715566899,0.7541421409178864,1.0390600021323118,2.17649878715688,0.9383488265486558,0.7914973841113756
114,0.9999946822112454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874688783869,2.3896534729002132,0.9380072148361693,0.7883628697480511,1.0625707568820824,2.22002355311471,0.927439672203128,0.7541421405855755,1.0390599994325007,2.1764987855505344,0.9383488272000899,0.7914973842652591
115,0.9999967540840052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746879402952,2.389653472790204,0.938007215198264,0.7883628697577885,1.0625707563067113,2.2200235544268945,0.927439672566819,0.7541421403986146,1.0390599979135668,2.176498784646794,0.9383488275665917,0.7914973843518349
116,0.9999904318381564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746905144416,2.3896534731258967,0.9380072140933406,0.7883628697280747,1.0625707580624435,2.2200235504227943,0.9274396714570241,0.754142140969121,1.0390600025485595,2.176498787404541,0.9383488264482198,0.7914973840876504
117,0.9999898402825896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746907552994,2.389653473157307,0.9380072139899553,0.7883628697252946,1.0625707582267239,2.2200235500481393,0.927439671353183,0.754142141022502,1.0390600029822463,2.176498787662578,0.9383488263435761,0.7914973840629311
118,0.999993167784462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874689400478,2.389653472980625,0.9380072145714969,0.7883628697409335,1.0625707573026493,2.2200235521555705,0.9274396719372886,0.754142140722234,1.0390600005427635,2.1764987862111234,0.938348826932196,0.7914973842019765
119,0.9999979644058004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746874475083,2.3896534727259406,0.9380072154097873,0.7883628697634768,1.0625707559705988,2.2200235551934284,0.9274396727792751,0.7541421402893986,1.039059997026257,2.1764987841188588,0.9383488277806895,0.7914973844024097
120,0.999999018007244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746870185312,2.389653472669999,0.9380072155939208,0.7883628697684284,1.062570755678009,2.2200235558607053,0.9274396729642204,0.7541421401943247,1.0390599962538434,2.1764987836592855,0.9383488279670642,0.7914973844464355
121,0.9999967335276708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874687948665,2.3896534727912955,0.9380072151946713,0.7883628697576919,1.0625707563124198,2.2200235544138756,0.9274396725632108,0.7541421404004697,1.039059997928637,2.1764987846557604,0.9383488275629553,0.7914973843509759
122,0.9999971015839936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874687798809,2.3896534727717533,0.9380072152589953,0.7883628697594217,1.0625707562102085,2.220023554646977,0.9274396726278181,0.7541421403672572,1.0390599976588077,2.176498784495216,0.9383488276280622,0.7914973843663557
123,0.9999953290517952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746885205042,2.3896534728658683,0.9380072149492158,0.7883628697510912,1.062570756702451,2.2200235535243755,0.9274396723166729,0.754142140527206,1.0390599989582876,2.1764987852683855,0.9383488273145122,0.7914973842922882
124,0.99996427975655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747011627878,2.3896534745146085,0.9380072095226561,0.7883628696051534,1.062570765325297,2.2200235338592855,0.9274396668661871,0.7541421433291003,1.0390600217219097,2.1764987988124367,0.9383488218219036,0.7914973829948052
