,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
130,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
