,n_estimators,max_depth,min_samples_split,min_samples_leaf,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
222,261.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21017947544492,236.32856805863733,0.9747733724518678,0.9061346912384731,9.898899664360757,218.90975041645973,0.9690332256720298,0.8860874526276465,11.586825969059124,242.07482037594724,0.9782215666892446,0.9220034345591402
223,275.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209036930693397,236.33713550256186,0.9747755790077197,0.9061302800908928,9.896433265919388,218.89112011884552,0.969038423542651,0.88609389423838,11.59495668444804,242.23870907834018,0.9782215002244126,0.9219506295797486
224,287.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206449507800821,236.2936046331654,0.9747743476967414,0.9061469898054597,9.894734194403894,218.88402938073426,0.9690438118597657,0.886119925900321,11.588615325572077,242.17932929716662,0.9782334179991488,0.9219697617595473
225,278.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.208429513455055,236.31395148237885,0.9747760087484665,0.9061394667028855,9.896718603680874,218.91614089471938,0.9690366668899251,0.8860804793946919,11.595591087415528,242.34588014280777,0.9782119203687248,0.9219160990369596
226,290.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206661388958084,236.3392806508833,0.9747681747221135,0.906129734115421,9.894683043126316,218.84716985636138,0.9690488973936646,0.8861477180754846,11.589862296244117,242.1858228116996,0.9782327342047957,0.9219676695476005
227,195.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209260812874371,236.18912283291206,0.9747779361691059,0.9061841277780907,9.89952107278959,219.15328364270943,0.9689694723229074,0.885945340674417,11.594598541690958,242.5702396535568,0.9781727071811358,0.9218438103485481
228,282.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.179392126218422,233.23821617710428,0.9751029278162785,0.9073355874008855,9.907929889917625,219.93771379796277,0.9688573791614394,0.8851048503474775,11.636984005990874,244.58706016372085,0.9779889024483468,0.921193990294322
229,285.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.208054173745253,236.28597705893503,0.9747745350289605,0.9061491848820422,9.897726229697668,219.01675409637883,0.9690265064484616,0.8860508313133695,11.592961015751515,242.30189119122522,0.9782210935606823,0.9219302722877565
230,264.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.210232958761068,236.33772204132796,0.9747717634194735,0.9061306573255068,9.898986902195272,218.92746273210696,0.9690294038167284,0.886085106159061,11.592804922626783,242.2072417908897,0.9782126149076336,0.9219607683473455
231,197.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.210452128635588,236.19692439047066,0.9747753850440685,0.9061809160477838,9.898667290238516,219.15108286440412,0.9689709275959901,0.8859597202908577,11.592519764896078,242.46000431583275,0.9781843379619518,0.9218793282009186
232,185.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.174946218475956,233.10328522152818,0.9751054233331526,0.9073848759913785,9.90729790440547,219.75261968432923,0.9688415814202029,0.8851668406152897,11.619453514734053,244.56118573603595,0.977972335497055,0.9212023270411552
233,187.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.175696542914386,233.0938380256477,0.9751074338501884,0.9073869700736772,9.907672388451182,219.799717805793,0.9688386727286533,0.88515320973075,11.625408082201007,244.72449059644234,0.9779615316859129,0.9211497101757923
234,211.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.213078784368273,236.25235874058814,0.974759849267645,0.9061611506664149,9.901631556550564,219.03451926955933,0.9689825703092215,0.8860436107402105,11.610214414469159,242.93702001124532,0.9781299602071409,0.9217256336289437
235,260.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.181422777394953,233.25529264966656,0.9751026746270397,0.907328341222899,9.909094079231078,219.69934914554375,0.9688868082244358,0.8852386093444702,11.6299532740387,244.38102664885952,0.9779954189296707,0.9212603743424438
236,173.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.376404177902323,121.53357060874367,0.9873259011749072,0.951747320815364,8.547893912730997,161.31106035834148,0.9774302158660008,0.9143234812013954,9.616944086870655,174.6831567201716,0.9852970651042842,0.9437170448236566
237,277.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365175334102954,121.65485399758505,0.9873066835123179,0.9516974802295419,8.494674330349946,160.28147900216857,0.9776282878139859,0.9150508827537999,9.610594908613471,173.48314744339652,0.9853799477062847,0.9441036881017153
238,293.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362724169322441,121.80865512194742,0.9872921377775925,0.951638093545612,8.491230847146149,160.14348264200947,0.977644629986293,0.9151279262312624,9.600426928125003,173.00536116843267,0.9854236671786634,0.9442576309546071
239,294.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362940622669219,121.80564156670688,0.9872924956878288,0.9516396876509404,8.491957048538296,160.16370632674398,0.9776425086261044,0.915118199779219,9.597401971347882,172.89683686775868,0.9854320319385392,0.9442925975104278
240,292.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363879010283946,121.82487843275618,0.987290234444782,0.9516314197004578,8.492751574292932,160.12964565783057,0.9776448945473112,0.9151289635617645,9.60101853017976,173.06987039576754,0.9854165722884372,0.9442368460660197
241,289.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.364884708446768,121.77530319939159,0.987295131386384,0.951650189470082,8.491765698022995,160.1810441027863,0.9776424712306424,0.9151163674402186,9.606300197453264,173.2227598804577,0.9854056325891078,0.9441875850372214
242,294.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362940622669221,121.8056415667069,0.9872924956878288,0.9516396876509404,8.491957048538298,160.16370632674398,0.9776425086261044,0.9151181997792189,9.597401971347882,172.8968368677587,0.9854320319385392,0.9442925975104278
243,263.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366569220850203,121.57925491181825,0.9873143682149739,0.9517286893940373,8.493097382309847,160.2834533121402,0.9776220975516692,0.9150458288624818,9.603261673630618,173.22551322333152,0.9854028250432078,0.9441866979094842
244,268.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365313894763567,121.56154758044454,0.9873163771082923,0.9517344439920425,8.491019737035783,160.25075772507543,0.9776300102425124,0.915066351319351,9.604429006149083,172.9779493570023,0.9854236342570972,0.9442664630468536
245,268.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365313894763566,121.56154758044454,0.9873163771082923,0.9517344439920425,8.491019737035781,160.25075772507535,0.9776300102425124,0.915066351319351,9.604429006149081,172.97794935700227,0.9854236342570972,0.9442664630468536
246,293.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362724169322441,121.80865512194742,0.9872921377775925,0.951638093545612,8.491230847146149,160.14348264200947,0.977644629986293,0.9151279262312624,9.600426928125003,173.00536116843267,0.9854236671786634,0.9442576309546071
247,267.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366127085996496,121.56341800750616,0.9873158320603758,0.9517327704552538,8.492973141579984,160.28157459217576,0.9776235964500777,0.9150476821633213,9.604099213658028,173.03147978035145,0.9854198838878212,0.9442492155315549
248,268.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365313894763567,121.56154758044454,0.9873163771082923,0.9517344439920425,8.491019737035781,160.2507577250754,0.9776300102425124,0.915066351319351,9.604429006149081,172.97794935700227,0.9854236342570972,0.9442664630468536
249,268.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365313894763567,121.56154758044454,0.9873163771082923,0.9517344439920425,8.491019737035781,160.2507577250754,0.9776300102425124,0.915066351319351,9.604429006149081,172.97794935700225,0.9854236342570973,0.9442664630468536
250,294.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362940622669219,121.8056415667069,0.9872924956878288,0.9516396876509404,8.491957048538298,160.163706326744,0.9776425086261044,0.9151181997792189,9.597401971347878,172.89683686775862,0.9854320319385392,0.9442925975104278
251,293.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3627241693224414,121.80865512194742,0.9872921377775925,0.951638093545612,8.491230847146149,160.14348264200947,0.977644629986293,0.9151279262312624,9.600426928125,173.00536116843264,0.9854236671786634,0.9442576309546071
252,287.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365753610470485,121.79971272836532,0.9872920359993141,0.9516403436319579,8.492199512284612,160.20226004138453,0.977639070209519,0.9151045036918275,9.60907453488092,173.29340047062058,0.9853978416804572,0.9441648246220536
253,275.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365997192571143,121.67972652242,0.9873032676534781,0.9516873635183905,8.49219459464026,160.2550750819416,0.9776306370996888,0.9150648797335443,9.609594140393778,173.42831986125765,0.9853866054868955,0.9441213535618884
254,294.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362940622669219,121.8056415667069,0.9872924956878288,0.9516396876509404,8.491957048538296,160.16370632674398,0.9776425086261044,0.915118199779219,9.597401971347882,172.89683686775868,0.9854320319385392,0.9442925975104278
255,274.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366602391498093,121.6460179097238,0.9873062224950558,0.9517001203857518,8.491702194567289,160.25753964674624,0.9776290788796796,0.9150636348494259,9.60845109291191,173.35776467157407,0.9853922823021398,0.9441440864610011
256,287.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3657536104704855,121.79971272836535,0.9872920359993141,0.9516403436319579,8.49219951228461,160.20226004138453,0.977639070209519,0.9151045036918275,9.609074534880923,173.29340047062064,0.9853978416804572,0.9441648246220536
257,275.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365997192571143,121.67972652242,0.9873032676534781,0.9516873635183905,8.49219459464026,160.2550750819416,0.9776306370996888,0.9150648797335443,9.609594140393778,173.42831986125765,0.9853866054868955,0.9441213535618884
258,272.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.367187334662486,121.63237772349584,0.9873081812309529,0.9517057095345957,8.49314780873118,160.2911351237849,0.9776254941584026,0.9150524947864466,9.609060346960568,173.34566012427547,0.9853921768488397,0.9441479865490567
259,294.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362940622669219,121.8056415667069,0.9872924956878288,0.9516396876509404,8.491957048538298,160.16370632674398,0.9776425086261044,0.915118199779219,9.597401971347882,172.89683686775868,0.9854320319385392,0.9442925975104278
260,273.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366189703009489,121.62929475705224,0.9873082382875912,0.9517068376312271,8.49393053971838,160.30826503914514,0.9776222738736693,0.9150388079551882,9.60959643106585,173.3470463920723,0.9853919474085816,0.9441475398932386
261,275.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365997192571143,121.67972652242,0.9873032676534781,0.9516873635183905,8.49219459464026,160.2550750819416,0.9776306370996888,0.9150648797335443,9.609594140393778,173.42831986125768,0.9853866054868955,0.9441213535618884
262,215.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.388534053855087,122.17226259539711,0.987248041990507,0.9514912501885007,8.520757959804017,161.31555043522297,0.9774899910255013,0.9146262440805929,9.628527807304462,175.03813937719656,0.9852737811853203,0.943602669326048
263,287.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365753610470486,121.79971272836535,0.9872920359993141,0.9516403436319579,8.492199512284612,160.20226004138456,0.977639070209519,0.9151045036918275,9.609074534880921,173.2934004706206,0.9853978416804572,0.9441648246220536
264,273.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.864328908769708,78.63713070960956,0.9918732290834315,0.9687337303483978,8.115481778502275,152.95922806906495,0.979284596600964,0.9205318106076541,8.643644977893006,147.5443124838318,0.9878266017581261,0.9524611869743422
265,237.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.389776139852993,122.2234292553482,0.9872414184983477,0.9514716895628663,8.510593582606038,161.0882344856332,0.9775327509949289,0.9147757974262014,9.591465097824429,173.28793535932704,0.9854036693600068,0.944166585482229
266,292.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.777718416306158,76.12351533419704,0.9921403652619758,0.9697352658049176,8.106870129884856,152.23471921810437,0.9793790215978995,0.9208354265585804,8.632557131807944,147.26039016139185,0.9878479064996617,0.9525526668150291
267,287.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86134908126151,78.81376220834697,0.9918559008012404,0.9686654824459391,8.102703422604707,152.5370479668591,0.9793520000033236,0.9208060217740455,8.637225726441097,147.39183625942889,0.9878381325881339,0.9525103148505764
268,273.0,7.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783803421268403,75.94010150364375,0.9921579011175139,0.9698045861773472,8.113512162616303,152.6305871965298,0.9793203117727982,0.9205931806287706,8.64467608490378,147.5937880725525,0.987825023453533,0.9524452459277378
269,275.0,7.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783577211351766,76.00978941875398,0.9921511329134028,0.9697782403580716,8.111770527865765,152.52870680518652,0.9793348959785784,0.920649010225068,8.644701014216821,147.58183081160323,0.9878266658802437,0.9524490985600962
270,294.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8568351183830325,78.78764772543369,0.9918597811188046,0.9686788175419885,8.108130984658024,152.53817332856323,0.9793487374317686,0.9207885163892786,8.63344434168444,147.2793875823317,0.9878470836618196,0.9525465458414258
271,281.0,7.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.781982982217561,76.03810207903697,0.9921479157160996,0.969766295815909,8.111090913222395,152.48433092065162,0.9793422566591087,0.9206893269759622,8.640805419368688,147.5310878456029,0.9878257267017744,0.9524654479559654
272,287.0,8.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430838354772092,69.83515484739154,0.9928057868515376,0.9722502432824829,8.106075206563203,152.7919004315704,0.97934850040162,0.9205816048263809,8.654302460885576,147.4734349949258,0.9878567429387528,0.9524840237183421
273,283.0,7.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.780934420804575,76.08804506601707,0.9921430634669008,0.9697470453508102,8.1096792461261,152.46020080098782,0.9793491688142171,0.9207183161205545,8.637558957423897,147.41480631750014,0.9878359770303625,0.9525029138923323
274,283.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.780934420804575,76.0880450660171,0.9921430634669008,0.9697470453508102,8.109679246126102,152.46020080098793,0.9793491688142171,0.9207183161205545,8.637558957423897,147.41480631750014,0.9878359770303625,0.9525029138923323
275,289.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779391324229431,76.07809877169419,0.9921447968635738,0.9697521894105753,8.105048119663591,152.26760901411532,0.9793784345612713,0.9208301275776434,8.636920060052008,147.40195782390876,0.9878390028484766,0.9525070536800626
276,280.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782016932375612,76.03169720470581,0.9921488513720332,0.9697687078243316,8.112343772502552,152.49368978969142,0.97934179848623,0.9206790516559284,8.638556305957897,147.47024264006774,0.9878320753747742,0.9524850522958465
277,291.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.778075836472463,76.09415944488546,0.9921434125396789,0.9697471490053421,8.108053117863088,152.26614555377566,0.9793759083403957,0.9208219185759045,8.6330360514776,147.29426513643955,0.9878449275180385,0.9525417522899083
278,292.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.777718416306159,76.12351533419704,0.9921403652619758,0.9697352658049176,8.106870129884854,152.23471921810435,0.9793790215978995,0.9208354265585804,8.632557131807944,147.26039016139188,0.9878479064996617,0.9525526668150291
279,288.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.780449899143628,76.11484535081473,0.9921408611266793,0.9697373263842812,8.103305590810413,152.24072097001903,0.979383204842275,0.9208446846743037,8.638251694259369,147.43397594194954,0.9878360830910521,0.9524967374347167
280,269.0,8.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0874580928031135,59.542504667348524,0.9938606206227056,0.9762780196722984,7.939667649547435,147.28606383448323,0.9796083355036063,0.9222750046455171,8.666172076069534,151.2771517954198,0.9876360074668835,0.951258465248909
281,293.0,7.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.458255569017482,65.94888096854686,0.9931859724418348,0.973721298348639,7.947498181842505,146.2781609477895,0.9796948303113424,0.9226629038416128,8.71849083324124,152.21450956237965,0.9875466679102207,0.9509564483505855
282,281.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972557191997198,56.59711730637391,0.9941679465389635,0.9774472916751298,7.9309079949123635,146.41670580461104,0.9796792368203971,0.9225006397917139,8.676574458571634,152.01398508456774,0.987594701027725,0.9510210573856427
283,293.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.970568855112742,56.66633495317151,0.9941619310505356,0.9774229282518028,7.926669542028329,146.19864366481124,0.9797174596188547,0.9226449775083867,8.667767374119178,151.72648786156046,0.9876200553205219,0.9511136890601537
284,284.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973034894778345,56.64143915320196,0.9941638913970439,0.9774306655272986,7.933223295368043,146.40191963239903,0.9796869796286307,0.9225261684479165,8.674892397969256,152.07599521061277,0.9875926038442323,0.9510010777080928
285,266.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9725352676971175,56.52678522034815,0.9941756988967158,0.9774751095636005,7.933856262395054,146.49779589680577,0.9796620938914495,0.9224110970838919,8.684395210551815,152.18716150645244,0.9875829096727247,0.9509652599007934
286,263.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9730811438351,56.558362928803945,0.9941728511945496,0.9774642472328683,7.934588511747199,146.5337159714712,0.9796558566613079,0.9223829063829714,8.676268714771874,151.97579193470239,0.9875977069662462,0.95103336322773
287,277.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.974153724478187,56.568417295309075,0.9941714920847333,0.9774587589094764,7.92658758010114,146.3343300359463,0.9796931353941456,0.9225387522471542,8.674381134253041,151.9429290239616,0.9876003317635884,0.9510439516654874
288,275.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.974321990692188,56.599777708652745,0.9941681124972664,0.977446550061714,7.9255977791724215,146.39803640442736,0.9796822490132857,0.9225026807296767,8.682179008863777,152.14963328036131,0.9875845783077016,0.9509773515042804
289,275.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9743219906921885,56.59977770865276,0.9941681124972664,0.977446550061714,7.925597779172421,146.39803640442733,0.9796822490132857,0.9225026807296767,8.682179008863777,152.14963328036123,0.9875845783077016,0.9509773515042805
290,269.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.974184584437882,56.56145209734801,0.9941726336686654,0.9774622067988263,7.930008945842619,146.42105270243852,0.9796815257703206,0.9224828069416409,8.67925278406582,152.00417581871108,0.9875957778340086,0.9510242179334648
291,274.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.974280507026614,56.54474155750472,0.994173661383637,0.9774684063430794,7.925871530331547,146.38409217403975,0.9796848030332589,0.9225127378363189,8.684094483972563,152.1773259580012,0.9875816360929921,0.9509684289168737
292,278.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.974182073387286,56.59413519278771,0.9941687455947653,0.9774484629031017,7.928091856212213,146.35260335676827,0.9796883065079367,0.9225246962649534,8.676672468031875,152.01592700198134,0.9875937908375055,0.9510204316993842
293,293.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.970568855112742,56.66633495317151,0.9941619310505356,0.9774229282518028,7.926669542028328,146.19864366481124,0.9797174596188547,0.9226449775083867,8.66776737411918,151.72648786156049,0.9876200553205219,0.9511136890601536
294,294.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9708921112990865,56.68391218157282,0.9941603157034843,0.9774166959043598,7.928111541047508,146.19847912206114,0.9797167759461096,0.9226429133948744,8.665356192655315,151.64765673930208,0.9876258692938888,0.9511390884667357
295,295.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9714547150725386,56.68242175308547,0.9941604885920232,0.9774177127132657,7.930077241606067,146.1871514781768,0.9797181233037652,0.9226479886202326,8.667615741256393,151.7436596689134,0.9876188334260607,0.9511081562996878
296,287.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9728316006157645,56.699959783416446,0.9941581013747932,0.9774083215503953,7.927975070517001,146.27118747885643,0.9797104423261059,0.9226176677055735,8.674728625920984,151.94491703208627,0.9876027868587992,0.9510433111287907
