,n_estimators,max_depth,min_samples_split,min_samples_leaf,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
204,207.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.523558343770109,246.32713821614811,0.9734015247098752,0.90218465715433,10.095881509786238,220.13479508511367,0.9684946476336911,0.8851613024475843,12.183551939953297,264.5329165326385,0.9758762325891972,0.9147674305673078
205,237.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21462609713123,236.36643101595575,0.9747540184243191,0.9061177651327945,9.905567851751638,219.01486276433914,0.9690022189807146,0.8860657855480496,11.580970061223665,242.060423866081,0.978217599917796,0.9220080731180873
206,202.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21248835735259,236.23029447767414,0.974761430277406,0.906168893057171,9.902456114029416,219.19436055636731,0.9689521635140732,0.885946472846906,11.604862867241515,242.81530054198404,0.9781426193765813,0.9217648516712619
207,277.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.208782204728083,236.3247167800571,0.9747753597123605,0.9061354540243232,9.897442501914615,218.90422546344377,0.9690382833088687,0.8860908762523545,11.597997625848759,242.45048865241628,0.9782003950280382,0.9218823941499636
208,278.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.179260949884462,233.26171787009378,0.9751040966272705,0.9073265949694074,9.907535809956393,219.82629550515298,0.9688713711055544,0.8851553054556647,11.634225318045573,244.52710707512333,0.9779951337603007,0.9212133071939108
209,295.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206538903290332,236.35610103162236,0.9747682648687345,0.9061239923432607,9.893082010102853,218.8211418153577,0.9690522752835191,0.8861583668317421,11.583788320282595,241.96716927300233,0.9782578841357391,0.9220381197704423
210,287.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206449507800823,236.2936046331654,0.9747743476967414,0.9061469898054597,9.894734194403894,218.88402938073426,0.9690438118597657,0.886119925900321,11.588615325572075,242.17932929716656,0.9782334179991488,0.9219697617595473
211,292.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.205968402092335,236.35146602189076,0.9747682540879068,0.9061249157090087,9.893172079534779,218.78619618557633,0.9690561399100555,0.88618053186599,11.5883416940147,242.14557734980326,0.9782367254469317,0.9219806366451185
212,206.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.213364774307323,236.24613028396908,0.9747621051852231,0.9061626712083339,9.903719766341368,219.21856650452327,0.9689510505542502,0.8859437807008879,11.615332089351615,243.24848646386116,0.9781025976885895,0.9216252790628787
213,251.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212054838395485,236.3667083545727,0.9747675389847719,0.9061184550088736,9.898243321907348,218.85474670545852,0.9690427029013613,0.886132447420396,11.590430495048592,242.33339085624746,0.9781913713158833,0.921920123088098
214,256.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.211239078850591,236.33849341853238,0.9747709402909986,0.9061297809717321,9.898323939033588,218.8442896777,0.969039712872878,0.886115460185336,11.594337860056612,242.36981651216246,0.9781876178998513,0.9219083867329873
215,193.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209648209204744,236.20965731223407,0.9747725883903591,0.906176570122738,9.899643490823763,219.1346311909309,0.9689721447958133,0.8859589978118106,11.586721071718577,242.5047049703628,0.9781758167792605,0.9218649256392606
216,77.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.190832975136278,236.8229101031858,0.9747669122167836,0.90593450601042,9.885726896347542,218.23521047285004,0.9690902006715311,0.8861355399107932,11.519961052226197,240.42699892095823,0.9783836988748542,0.9225343630288972
217,81.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.192724858729317,236.74165205568528,0.9747697817701872,0.9059689530233253,9.896635505590357,218.6333261662303,0.9690483549573716,0.885958593611919,11.52042912622401,240.52578273473682,0.9783734086122868,0.9225025348603009
218,251.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212054838395485,236.3667083545727,0.9747675389847719,0.9061184550088736,9.89824332190735,218.8547467054585,0.9690427029013613,0.886132447420396,11.590430495048592,242.33339085624746,0.9781913713158833,0.921920123088098
219,72.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.194993217523956,236.87111166224184,0.974765218590983,0.905920554075668,9.893653865431826,218.44345535137057,0.9690568446218892,0.885951738235452,11.536816979974473,240.8594396795394,0.9783515355382264,0.9223950305123076
220,264.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18090208552405,233.2849796963986,0.9751004062266082,0.9073167866564218,9.90829895540417,219.73861021440578,0.968879314122092,0.8852212226018573,11.633402446562993,244.41444598840042,0.9779959244369326,0.921249606623193
221,282.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.208157592558823,236.3033668122544,0.9747729462627983,0.9061433136663506,9.896953324596407,219.03884547122888,0.9690221998715013,0.8860291776543853,11.59991823679825,242.43561056822261,0.9782035449375986,0.921887187872275
222,231.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.214467331802467,236.28149996421354,0.9747667955198778,0.9061527647409424,9.907567198578793,219.04348371481535,0.969000048865502,0.8860469377922962,11.575299379833258,241.8371670936574,0.9782463570696454,0.9220800065039446
223,254.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21124034636046,236.33915977105679,0.9747709979622283,0.9061290274818106,9.89886056059245,218.87689449936238,0.9690350912277362,0.8861047265001727,11.593826830340715,242.35595399571991,0.9781877767538288,0.9219128532391245
224,193.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209648209204744,236.20965731223404,0.9747725883903591,0.906176570122738,9.899643490823765,219.1346311909309,0.9689721447958133,0.8859589978118106,11.586721071718577,242.50470497036284,0.9781758167792605,0.9218649256392606
225,210.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866317957653692,107.05930790997834,0.9888929132899182,0.9575325151162672,7.653762674250685,140.00947990967225,0.9813214873047706,0.9273551687171889,8.079495740624875,136.61136283153536,0.9885201871989899,0.9559837859860555
226,150.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8711328492198245,107.00230538420223,0.9889077609562515,0.9575650896018749,7.647566513409294,140.21340156553222,0.9812942639857531,0.9271809108850803,8.108510239787156,137.56461982059253,0.9884316640747308,0.955676646354542
227,146.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872188074313112,106.99114200738597,0.9889094298378859,0.9575674768420843,7.64944967524902,140.24616102519553,0.9812826600466331,0.9271473883224908,8.109167065995038,137.74597729911562,0.9884180800669357,0.9556182129312729
228,182.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873776997119204,106.98517990906569,0.9889025899397759,0.957569491173978,7.650770547779781,140.20437835201048,0.9812817334722754,0.9271913638512117,8.083118349593153,137.11782144993927,0.9884655263467538,0.9558206048972
229,210.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86631795765369,107.05930790997834,0.9888929132899182,0.9575325151162672,7.653762674250684,140.00947990967228,0.9813214873047706,0.9273551687171889,8.079495740624873,136.61136283153536,0.9885201871989899,0.9559837859860555
230,154.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.876669838516794,107.02597938581329,0.988905320039823,0.9575549728457082,7.650091520244478,140.22905847951444,0.9812970093165163,0.9271927284697481,8.113999672447214,137.88089549370972,0.9884072509076696,0.955574742256473
231,150.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871132849219825,107.00230538420223,0.9889077609562515,0.9575650896018749,7.647566513409292,140.21340156553225,0.9812942639857531,0.9271809108850803,8.108510239787158,137.56461982059253,0.9884316640747308,0.955676646354542
232,149.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871378036289064,107.01301941394999,0.9889076531408978,0.9575607904306738,7.650642506109238,140.20200917686424,0.9812964728899147,0.9271853169952295,8.106482941437363,137.45048102059874,0.988440761418514,0.955713421903396
233,182.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873776997119204,106.98517990906572,0.9889025899397759,0.9575694911739779,7.650770547779782,140.20437835201048,0.9812817334722754,0.9271913638512117,8.083118349593153,137.1178214499392,0.9884655263467538,0.9558206048972
234,149.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871378036289063,107.01301941394999,0.9889076531408978,0.9575607904306738,7.650642506109238,140.2020091768642,0.9812964728899147,0.9271853169952295,8.106482941437363,137.45048102059872,0.988440761418514,0.955713421903396
235,184.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873944093432257,106.9949123785911,0.9889015264432952,0.957564373522545,7.655220473878294,140.28247811464547,0.9812719372390978,0.9271486012079158,8.083364795382016,137.08343969750527,0.9884701246232817,0.9558316827061168
236,154.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.876669838516794,107.02597938581329,0.988905320039823,0.9575549728457082,7.65009152024448,140.22905847951446,0.9812970093165163,0.9271927284697481,8.113999672447218,137.88089549370977,0.9884072509076695,0.9555747422564729
237,151.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87360593270674,106.99021435576304,0.9889087355338022,0.9575691172561916,7.64590090518415,140.14087869177771,0.981302845823957,0.927212131438961,8.109976261186242,137.65096964198028,0.9884256290634368,0.9556488244212892
238,151.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87360593270674,106.99021435576304,0.9889087355338022,0.9575691172561916,7.64590090518415,140.1408786917777,0.981302845823957,0.927212131438961,8.109976261186242,137.65096964198028,0.9884256290634368,0.9556488244212892
239,184.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873944093432259,106.9949123785911,0.9889015264432952,0.957564373522545,7.655220473878293,140.28247811464544,0.9812719372390978,0.9271486012079158,8.083364795382016,137.08343969750524,0.9884701246232817,0.9558316827061168
240,278.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866211232462055,107.23741203309282,0.9888775249347808,0.9574707810000345,7.659477587702604,139.7025204262638,0.9813520674540164,0.9274468415029475,8.061907325681604,135.72400984957613,0.9885850845777303,0.9562696913306057
241,185.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873758512116118,106.97300052947296,0.9889038331305064,0.957572324733038,7.656469053340857,140.3543120666072,0.9812660147503001,0.9271257881429762,8.087304048375147,137.2162811143505,0.9884603260870928,0.9557888811696078
242,208.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.865307858680122,107.03716236743955,0.9888953043144603,0.9575415317843953,7.654138354843545,140.00857079188705,0.9813207793301003,0.9273535545165958,8.080649097843605,136.7211752967413,0.9885097611049106,0.9559484043833123
243,144.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.874529053631306,106.9453118333198,0.988913434622684,0.957585465940662,7.653112126850541,140.33461691108363,0.9812737494178276,0.9271145020083195,8.112807523748577,137.92677124239162,0.9884036801661878,0.9555599610791962
244,217.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.869370874564982,107.08963472544151,0.988887871406755,0.9575199152394411,7.654160030480875,140.00388737123174,0.9813227414064931,0.9273535789537941,8.078187453057236,136.49329858829074,0.9885286515326921,0.9560218263136705
245,210.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.955703750732151,112.01280101321078,0.9883717502475369,0.9555786191484104,7.6738278253690515,140.9681400263529,0.9812497559534213,0.9272447776290659,8.051545792123965,135.15969052856946,0.9886382426292052,0.9564515151517784
246,215.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.869262138561288,107.07172487127269,0.9888905716053327,0.9575263421403499,7.656970749623893,140.0640321940752,0.9813139801620252,0.9273172424601199,8.081092266631064,136.66881993203336,0.9885156318621933,0.9559652732944336
247,182.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873776997119204,106.98517990906574,0.9889025899397759,0.9575694911739779,7.650770547779782,140.20437835201048,0.9812817334722754,0.9271913638512117,8.083118349593155,137.11782144993927,0.9884655263467538,0.9558206048972
248,183.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.874132111892228,106.98696363120408,0.9889020733829186,0.9575677361067289,7.652817655383832,140.23422467053183,0.9812787354873531,0.9271754828199492,8.08312917660696,137.11596835077034,0.9884654457875667,0.9558212019661987
249,239.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871383660361969,107.21605703750956,0.9888767496003465,0.9574782441030536,7.6598006669276275,139.99890776865698,0.9813199855192252,0.9273477973732938,8.065391385713559,136.05309880460422,0.9885586208409316,0.9561636587900182
250,182.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873776997119204,106.98517990906572,0.9889025899397759,0.9575694911739779,7.65077054777978,140.20437835201048,0.9812817334722754,0.9271913638512117,8.083118349593155,137.11782144993927,0.9884655263467538,0.9558206048972
251,209.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866404526511083,107.04390743997008,0.9888939197520157,0.9575393096232442,7.654187404165414,139.9854324669762,0.9813201092486844,0.9273641927697494,8.082154138186239,136.76205215364857,0.9885071493098174,0.9559352338501695
252,275.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866452615450514,107.23803867669892,0.9888769864545603,0.9574703874356235,7.657836778165109,139.676481499553,0.9813597729465887,0.9274743538745536,8.064892212530365,135.86707836705472,0.9885738880373404,0.956223594619809
253,215.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.869262138561288,107.07172487127269,0.9888905716053327,0.9575263421403499,7.656970749623893,140.06403219407517,0.9813139801620252,0.9273172424601199,8.081092266631066,136.6688199320334,0.9885156318621933,0.9559652732944336
254,240.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.870788326370775,107.22540246783998,0.9888763521247047,0.9574747876361209,7.660081861855828,140.02254133481932,0.9813161764055808,0.9273308178931319,8.067606153423656,136.13075008912784,0.9885526611894567,0.9561386395274386
255,146.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872188074313112,106.99114200738595,0.9889094298378859,0.9575674768420843,7.64944967524902,140.24616102519553,0.9812826600466331,0.9271473883224908,8.109167065995038,137.74597729911562,0.9884180800669357,0.9556182129312729
256,227.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86763403149161,107.1147883007836,0.988886804770341,0.9575138303592645,7.656514897569496,139.931224428309,0.9813298987931443,0.9273729292644909,8.07075360750454,136.33300049102596,0.9885385129079992,0.956073474399225
257,295.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.862289272241826,107.21870801595034,0.9888805988018309,0.957479952525027,7.654354578725604,139.55290487724966,0.9813782459894487,0.9275575636478075,8.061971066231976,135.82706525057975,0.9885797458589333,0.9562364868555763
258,147.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871327735804364,106.95507503387518,0.9889128384190589,0.9575814821857965,7.650481551588369,140.24945089982634,0.9812809938828286,0.9271379314758602,8.109753807651161,137.65862611523517,0.9884241933087128,0.955646357503762
259,209.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866404526511083,107.04390743997008,0.9888939197520157,0.9575393096232442,7.654187404165415,139.98543246697616,0.9813201092486845,0.9273641927697494,8.082154138186237,136.76205215364857,0.9885071493098174,0.9559352338501695
260,188.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8728183961026,107.01371691247562,0.9888994423368813,0.9575569675817144,7.656724163409336,140.39070015183142,0.9812622885065767,0.9271175381092711,8.084702252514413,137.07711343548502,0.9884766127332654,0.9558337210292638
261,214.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8683919904014115,107.06423019309423,0.9888921434180407,0.9575301769577951,7.6539859489809805,140.0118753831496,0.9813233074857204,0.9273492200135796,8.07894702228076,136.61174171761579,0.9885214742460554,0.955983663908869
262,181.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87291645533614,106.95677177002054,0.9889057652501099,0.9575804944709443,7.652433868322478,140.24479380046228,0.9812792354081377,0.9271828076541944,8.083084383062078,137.18577241749355,0.9884611776349607,0.9557987110790847
263,217.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.869370874564982,107.08963472544151,0.988887871406755,0.9575199152394411,7.654160030480875,140.00388737123177,0.9813227414064931,0.9273535789537941,8.078187453057234,136.49329858829074,0.9885286515326921,0.9560218263136705
264,223.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.868446307816775,107.09397481481025,0.9888879884947174,0.9575212303454834,7.65404431105634,139.98952632072485,0.9813218487196989,0.9273465635993308,8.076033923611343,136.59628765597313,0.9885160217681341,0.9559886432112532
265,146.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872188074313112,106.99114200738597,0.9889094298378859,0.9575674768420843,7.64944967524902,140.24616102519553,0.9812826600466331,0.9271473883224908,8.109167065995036,137.74597729911562,0.9884180800669357,0.9556182129312729
266,227.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.867634031491612,107.11478830078359,0.988886804770341,0.9575138303592645,7.6565148975694965,139.93122442830904,0.9813298987931443,0.9273729292644909,8.070753607504539,136.33300049102593,0.9885385129079992,0.956073474399225
267,230.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.867358607566051,107.17067532444227,0.9888822531111301,0.95749225235121,7.658399456531537,139.93237665450968,0.9813320745363626,0.9273805991906401,8.070353249134095,136.35921640126912,0.9885361111005474,0.9560650276266291
268,151.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87360593270674,106.99021435576304,0.9889087355338022,0.9575691172561916,7.645900905184149,140.14087869177774,0.981302845823957,0.927212131438961,8.109976261186246,137.6509696419803,0.9884256290634368,0.9556488244212892
269,156.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8736243189965,107.00709842894338,0.9889088730697824,0.9575638549664168,7.649975419390324,140.14168351037114,0.9813176257715632,0.9272555791246089,8.114921468104859,137.83643387566656,0.9884101980720935,0.9555890678005172
270,153.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875965884225442,107.00515542275292,0.9889075000885665,0.9575639555981874,7.649153491596153,140.19484959686514,0.9813009856086357,0.9272057358931904,8.115091339922753,137.86669591432647,0.988408704311838,0.955579317364371
271,150.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8711328492198245,107.00230538420223,0.9889077609562515,0.9575650896018749,7.647566513409293,140.21340156553225,0.9812942639857531,0.9271809108850803,8.108510239787156,137.56461982059253,0.9884316640747308,0.955676646354542
272,153.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875965884225444,107.00515542275294,0.9889075000885665,0.9575639555981874,7.649153491596154,140.19484959686517,0.9813009856086357,0.9272057358931904,8.115091339922751,137.86669591432644,0.988408704311838,0.955579317364371
