,layers,neurons,batch_size,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
165,4.0,33.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.924274903773512,151.51220931199282,0.9846068265657977,0.9402091312548495,7.032793750913551,121.46599418113094,0.983637117567984,0.9364658599134559,7.916076657225095,124.62971635326097,0.9895851999585688,0.9598442753677294
166,4.0,39.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.767057887864727,146.91697292402625,0.984999457054412,0.9417770912115143,7.07505413020105,124.03203457252752,0.9832797967456884,0.9345312881700651,7.561538977567907,118.44619023495584,0.9900038749394697,0.9618366089726563
167,4.0,24.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.886645179946708,149.51129586376967,0.984582400078442,0.9407260720529849,6.9404674121111745,121.0360853171613,0.9836934026540154,0.9367113125423057,7.893181334710995,124.25999993731834,0.9894548093566765,0.9599633980860106
168,3.0,32.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.916550314085482,150.72859085263843,0.9843565714942734,0.9403290137894548,6.970858174546237,122.35348601296242,0.983295194345119,0.9353791326777536,7.483061596434636,116.0902362018778,0.9903524728513938,0.9625956979296625
169,2.0,26.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850869268965206,149.0119819323993,0.984542598830433,0.940900858338527,6.94423713397818,119.02953057157518,0.9839981176263861,0.9379330377027593,7.71312510559275,121.2717871974734,0.9897267482671994,0.960926200950648
170,2.0,38.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.835915270980068,149.72402175143318,0.9845990788511703,0.9406045682351556,7.098038623025663,124.02472848172559,0.9835521461451244,0.9358700684058856,7.648526051881869,119.0254336647443,0.9899486377227321,0.961649976600039
171,2.0,40.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862973386004054,150.02016382826412,0.9845616679591107,0.9406963609170933,6.862381642749356,119.14859452234901,0.984056975152368,0.9379862995695907,7.696709593140747,119.72328765611195,0.9900133908450846,0.9614251278759076
172,2.0,43.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956477347184253,151.6524752648908,0.9843279694310787,0.9398681034363863,6.927188996523878,119.61689588410873,0.9837398828032473,0.9371420574208278,7.532603748241456,117.42060396804723,0.9903060743276999,0.9621670531149176
173,3.0,49.0,71.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.843835801944195,148.79650399954662,0.9846554586099774,0.94098874039928,6.9643342604911975,122.3187465214792,0.983606036904255,0.9360570436814515,7.973724284360374,125.018318345029,0.9893223674447423,0.9597190677123677
174,2.0,40.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.880434658873971,149.53555965771298,0.9845176201244186,0.940782215072242,6.873099437263361,119.59525032618141,0.9839283968839262,0.937688268900455,7.871899138237476,123.35607089565947,0.989480981806725,0.9602546442409893
175,2.0,33.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931770113740093,151.56790952377617,0.9842885034532511,0.9399884327257906,6.9252483295429155,121.25958968473087,0.9838265014022938,0.9374113552818946,7.465653444475395,115.57611903669894,0.9902816263783706,0.9627613466041337
176,1.0,31.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862407811189445,151.43140881261584,0.9843752188999239,0.9400728137253829,6.943087077385197,120.70391268687523,0.9837404877022672,0.9369454693551291,7.812797177258569,121.80483271932222,0.9895430584395895,0.9607544535550978
177,2.0,37.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.923128998376653,151.06787585925264,0.9843345271603408,0.9401298517134979,7.003175032660904,121.53401559181691,0.9835553638431447,0.9365005261709933,8.294988873932713,131.9544238042354,0.9887436997027755,0.9574842528625063
178,2.0,43.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.884667162817655,150.67786454634034,0.9846192108712201,0.9403354300807587,6.9020199727936,119.9404848673112,0.9839792159682966,0.9373684232912092,7.698507230284662,118.99844747732006,0.9899603565053864,0.961658671556128
179,2.0,40.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8653338849726335,149.07070659063857,0.9845665306896605,0.9409818003438943,6.853967952569683,119.36151508294122,0.9839549507169612,0.9378195279918244,7.827450813576154,122.33646287188073,0.9896023861061277,0.960583162191874
180,1.0,26.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.905708557798652,152.54426183142817,0.9842825601339351,0.9395981884367872,6.933233291884273,120.09671003656283,0.9839741797437651,0.9373469222595088,7.491535273407572,117.37227011822644,0.9900898344544508,0.9621826262929735
181,3.0,41.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7776780856637435,147.26707990531696,0.9848747033251052,0.941791939023159,6.9746884894407195,120.58347687814573,0.9837678563183342,0.9364475672576218,7.683635228964363,118.85817888034583,0.9898262569205213,0.9617038661318638
182,2.0,37.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.917206741814407,151.22254976328452,0.9843998405803736,0.9401036718018921,7.002529808249264,121.07322718382922,0.983716937569676,0.9368391712524489,8.239612393367215,130.72102127641415,0.9888700513676124,0.9578816554540965
183,3.0,49.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862063695565503,149.39348963927802,0.9845703734989774,0.9407350928183992,6.991628421536165,121.83157580223356,0.9836386519605352,0.9363869399260645,7.858149424049975,122.53073327466988,0.9894398315791452,0.9605205682212956
184,2.0,39.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.815116773069674,149.11878893866336,0.9846868618624217,0.940984297239734,6.974507452709779,120.73830243958206,0.9838770817248035,0.9369689850313748,7.604814697911174,118.27039847456516,0.990167273255334,0.9618932491202024
185,1.0,31.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.873278569911079,151.5063406263126,0.9843597192258322,0.940054784417821,6.96459022640127,121.96549156123723,0.9835832084193041,0.9363772291450576,7.778189199637387,121.53968655483335,0.9896448377613154,0.9608398837131698
186,2.0,36.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955034074333816,151.35782405820405,0.9843386305254526,0.9400581453871697,7.123274013518962,126.50466604182833,0.9831206376958499,0.9342656538675481,7.888984515296676,124.38926953167586,0.9893399681482793,0.9599217473915677
187,1.0,29.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.901459572932791,152.09277443538065,0.9843142325068597,0.9397843000951239,7.082691462049294,122.65709485004395,0.9835963382164342,0.9361469929646508,7.863587575473605,122.83288431693234,0.9893999650587281,0.9604232150826906
188,1.0,46.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.939630700521295,153.27498801870016,0.9842041460443685,0.9393024442810536,7.033444323682397,121.36041978693528,0.9836052528467428,0.9365726037314042,7.945480098804239,124.60136178401515,0.9891547963350777,0.959853411216771
189,1.0,36.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.743801726182349,143.71285215240704,0.9851037817493393,0.9430306300897667,6.969882969521416,120.29407391925668,0.9835910177625791,0.9367930235466518,7.851809159098181,125.56211986914406,0.9893409370340374,0.9595438547302962
190,1.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.903888217476721,152.22411561275842,0.9842717569088589,0.9397473664045916,7.011733412400243,121.66131400083401,0.9836724880594692,0.9367588370385698,8.146461510585514,128.0860324893956,0.9888976828024993,0.9587306494760416
191,1.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.754386746898378,142.9791301523332,0.9852993367554657,0.9433344412982227,6.9408397384275755,121.10801145428904,0.9835427045979022,0.9361051356061452,7.812653958936717,123.10927246978676,0.9895558367803117,0.9603341627532591
192,1.0,39.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7219656581771146,141.7017075115104,0.9854732177152838,0.9438425801114237,6.832874365814402,118.65842763774457,0.9840349962811128,0.9376252855918117,8.11566484011537,130.36330473294615,0.9887233121018243,0.9579969118105757
193,2.0,16.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8713146698801255,149.7059485688492,0.9845547545129982,0.9408201409044864,6.990720300091381,120.73796830735188,0.9837022134763345,0.9369998348588291,7.651087263291142,118.31492267825166,0.9900746353564279,0.9618789034110488
194,1.0,39.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7156091212433155,141.49926833856546,0.9854837714243275,0.9439475508174984,6.881285187907019,119.55115124319032,0.9839342271974061,0.9373570445041826,8.147508593269455,130.60039957011534,0.9886668398911209,0.9579205197969237
195,1.0,39.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.939313543293869,152.35149494134458,0.9842902216407922,0.9396923278302485,6.930646768418168,120.12434367043397,0.9838331180308761,0.9374198238691771,7.71307706151917,120.70274486828323,0.9896829566039925,0.9611095465261952
196,1.0,49.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.723242357621933,142.38562697598226,0.9853431916935862,0.9434597988789036,6.921937530966783,121.3480066677995,0.9834739517465901,0.9358328479812374,7.840916363391497,123.4535102257566,0.9893616172843083,0.960223249265359
197,1.0,45.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8418753036055415,144.73081483045166,0.9850885450987545,0.9426453118459396,7.140016642633405,124.20202754678796,0.9831201040617548,0.9347519830087403,7.960997714873013,127.51236541344818,0.9891655239401861,0.958915485146108
